EDA_1646041789.000000,TEMP_1646041789.000000,BVP_1646041789.00,HR_1646041799.000000
0.848508,32.91,-92.44,81.65
0.843383,32.91,-149.16,81.68
0.834413,32.95,-205.23,81.72
0.834413,32.95,-260.37,81.75
0.825444,32.95,-313.74,81.78
0.819037,32.95,-363.88,81.83
0.804943,33.03,-409.84,81.9
0.762659,33.03,-450.91,81.93
0.752408,33.03,-486.5,81.97
0.752408,33.03,-515.73,81.98
0.75369,33.03,-537.22,81.95
0.742158,33.03,-549.2,81.88
0.74472,33.03,-549.92,81.85
0.737032,33.03,-538.31,81.83
0.731907,33.05,-514.12,81.83
0.724219,33.05,-478.56,81.87
0.721656,33.05,-433.73,81.92
0.719094,33.05,-382.25,82.02
0.717812,33.03,-326.77,82.13
0.708843,33.03,-269.54,82.23
0.710124,33.03,-212.27,82.28
0.711406,33.03,-156.24,82.32
0.70628,33.0,-102.47,82.33
0.707562,33.0,-51.82,82.28
0.702436,33.0,-5.28,82.22
0.699874,33.0,36.27,82.17
0.698592,33.0,72.19,82.12
0.692186,33.0,102.19,82.03
0.693467,33.0,126.42,81.95
0.689623,33.0,145.39,81.87
0.68706,32.99,159.79,81.83
0.68706,32.99,170.35,81.82
0.683216,32.99,177.67,81.78
0.681935,32.99,182.17,81.73
0.679372,32.99,184.12,81.73
0.679372,32.99,183.76,81.77
0.675528,32.99,181.35,81.82
0.675528,32.99,177.24,81.87
0.675528,32.97,171.85,81.95
0.672966,32.97,165.58,82.05
0.670403,32.97,158.78,82.17
0.665278,32.97,151.69,82.28
0.669122,32.97,144.45,82.4
0.66784,32.97,137.13,82.53
0.663996,32.97,129.78,82.62
0.663996,32.97,122.45,82.7
0.663996,32.97,115.19,82.77
0.661434,32.97,108.08,82.8
0.661434,32.97,101.21,82.83
0.661434,32.97,94.61,82.83
0.652464,32.97,88.33,82.82
0.655027,32.97,82.38,82.77
0.655027,32.97,76.78,82.7
0.652464,32.97,71.52,82.63
0.656308,32.97,66.64,82.53
0.64862,32.97,62.12,82.43
0.653746,32.97,57.98,82.33
0.653746,32.97,54.21,82.23
0.652464,32.95,50.82,82.15
0.653746,32.95,47.8,82.08
0.655027,32.95,45.12,82.05
0.653746,32.95,42.8,82.02
0.660152,32.97,40.81,82.02
0.662715,32.97,39.17,82.02
0.661434,32.97,37.87,82.05
0.662715,32.97,36.9,82.08
0.665278,32.95,36.24,82.12
0.665278,32.95,35.86,82.15
0.663996,32.95,35.68,82.18
0.658871,32.95,35.61,82.22
0.65759,32.97,35.52,82.25
0.658871,32.97,35.25,82.3
0.656308,32.97,34.61,82.35
0.656308,32.97,33.43,82.38
0.649902,32.97,31.53,82.42
0.64862,32.97,28.81,82.43
0.653746,32.97,25.19,82.47
0.646058,32.97,20.66,82.48
0.649902,32.97,15.27,82.5
0.64862,32.97,9.1,82.52
0.651183,32.97,2.34,82.53
0.652464,32.97,-4.79,82.52
0.655027,32.95,-12.05,82.52
0.656308,32.95,-19.16,82.55
0.656308,32.95,-25.84,82.57
0.655027,32.95,-31.87,82.58
0.653746,32.97,-37.07,82.65
0.658871,32.97,-41.36,82.7
0.66784,32.97,-44.69,82.77
0.665278,32.97,-47.09,82.85
0.671684,32.97,-48.62,82.9
0.670403,32.97,-49.46,82.95
0.684498,32.97,-49.67,83.03
0.684498,32.97,-49.37,83.12
0.681935,32.99,-48.61,83.17
0.684498,32.99,-47.45,83.22
0.680654,32.99,-45.91,83.25
0.680654,32.99,-44.0,83.27
0.674247,32.97,-41.63,83.27
0.655027,32.97,-38.7,83.27
0.6294,32.97,-35.11,83.25
0.624275,32.97,-30.66,83.22
0.622994,32.97,-25.12,83.22
0.622994,32.97,-18.31,83.18
0.646058,32.97,-10.13,83.18
0.649902,32.97,-0.6,83.17
0.647339,32.97,10.14,83.13
0.64862,32.97,21.8,83.1
0.652464,32.97,34.39,83.05
0.652464,32.97,47.04,83.02
0.65759,32.97,58.95,83.0
0.671684,32.97,69.4,83.0
0.672966,32.97,77.81,83.0
0.671684,32.97,83.8,83.0
0.679372,32.99,87.21,83.02
0.680654,32.99,88.05,83.02
0.681935,32.99,86.49,83.02
0.680654,32.99,82.91,83.02
0.681935,32.97,77.7,83.0
0.688342,32.97,71.39,82.97
0.69603,32.97,64.5,82.92
0.701155,32.97,57.46,82.88
0.698592,32.97,50.59,82.83
0.701155,32.97,44.09,82.8
0.698592,32.97,37.9,82.78
0.701155,32.97,31.92,82.8
0.699874,32.97,26.02,82.83
0.693467,32.97,20.01,82.88
0.690904,32.97,13.9,82.9
0.685779,32.97,7.8,82.93
0.683216,32.97,1.97,82.97
0.680654,32.97,-3.22,83.0
0.681935,32.97,-7.32,83.02
0.683216,32.97,-9.98,82.98
0.679372,32.97,-10.85,82.95
0.678091,32.97,-9.57,82.9
0.678091,32.97,-5.9,82.9
0.678091,32.97,0.29,82.92
0.690904,32.95,9.0,82.97
0.683216,32.95,20.0,83.03
0.683216,32.95,32.9,83.12
0.683216,32.95,47.19,83.23
0.679372,32.97,62.05,83.38
0.680654,32.97,76.71,83.45
0.684498,32.97,90.57,83.53
0.689623,32.97,103.24,83.62
0.693467,32.95,114.51,83.63
0.698592,32.95,124.41,83.67
0.704999,32.95,133.02,83.68
0.70628,32.95,140.56,83.7
0.704999,32.97,147.23,83.73
0.701155,32.97,152.83,83.75
0.699874,32.97,157.21,83.75
0.694748,32.97,160.27,83.75
0.694748,32.97,161.95,83.75
0.689623,32.97,162.17,83.72
0.689623,32.97,160.81,83.65
0.685779,32.97,157.47,83.57
0.671684,32.97,151.36,83.47
0.658871,32.97,143.78,83.35
0.587116,32.97,134.94,83.25
0.642214,32.97,124.86,83.17
0.672966,32.95,113.58,83.07
0.704999,32.95,101.36,82.98
0.707562,32.95,88.66,82.92
0.70628,32.95,76.08,82.87
0.70628,32.97,64.08,82.85
0.703718,32.97,52.86,82.85
0.710124,32.97,42.27,82.87
0.711406,32.97,31.49,82.88
0.711406,32.97,19.8,82.87
0.710124,32.97,6.78,82.85
0.712687,32.97,-7.42,82.83
0.693467,32.97,-22.14,82.82
0.690904,32.97,-36.51,82.82
0.690904,32.97,-49.79,82.82
0.69603,32.97,-61.79,82.8
0.699874,32.97,-72.96,82.78
0.701155,32.97,-84.53,82.77
0.698592,32.97,-97.68,82.75
0.693467,32.97,-113.08,82.73
0.678091,32.97,-130.58,82.7
0.675528,32.97,-149.29,82.67
0.697311,32.97,-168.0,82.62
0.699874,32.97,-185.71,82.53
0.704999,32.97,-202.09,82.42
0.708843,32.95,-217.54,82.27
0.720375,32.95,-233.19,82.12
0.735751,32.95,-250.38,81.98
0.75369,32.95,-270.5,81.83
0.774191,32.99,-294.78,81.7
0.785723,32.99,-323.85,81.58
0.798536,32.99,-356.95,81.5
0.80238,32.99,-391.21,81.48
0.803661,32.99,-421.48,81.47
0.797255,32.99,-441.49,81.4
0.788285,32.99,-445.95,81.28
0.774191,32.99,-432.56,81.15
0.770347,32.99,-403.11,80.98
0.770347,32.99,-362.83,80.83
0.766503,32.99,-318.31,80.67
0.762659,32.99,-275.02,80.48
0.754971,32.99,-235.83,80.27
0.75369,32.99,-201.11,80.17
0.752408,32.99,-169.89,80.08
0.749846,32.99,-141.45,80.02
0.747283,32.99,-115.87,79.98
0.740876,32.99,-93.78,79.95
0.740876,32.99,-75.49,79.92
0.742158,32.99,-60.41,79.85
0.739595,33.0,-47.14,79.77
0.739595,33.0,-34.24,79.67
0.739595,33.0,-20.96,79.57
0.742158,33.0,-7.58,79.45
0.737032,32.97,4.79,79.33
0.739595,32.97,14.86,79.25
0.742158,32.97,21.88,79.2
0.740876,32.97,25.9,79.17
0.74472,32.97,27.91,79.17
0.742158,32.97,29.27,79.18
0.739595,32.97,31.27,79.18
0.735751,32.97,34.56,79.18
0.726782,32.99,38.89,79.18
0.729344,32.99,43.27,79.18
0.7255,32.99,46.37,79.18
0.733188,32.99,47.16,79.17
0.730626,33.0,45.31,79.15
0.731907,33.0,41.38,79.13
0.733188,33.0,36.45,79.13
0.737032,33.0,31.55,79.15
0.74472,33.0,27.22,79.18
0.760096,33.0,23.31,79.22
0.778035,33.0,19.27,79.25
0.787004,33.0,14.7,79.3
0.793411,33.0,9.73,79.25
0.793411,33.0,5.14,79.22
0.798536,33.0,2.05,79.25
0.785723,33.0,1.42,79.28
0.781879,32.99,3.7,79.33
0.776753,32.99,8.72,79.37
0.771628,32.99,15.89,79.4
0.766503,32.99,24.48,79.45
0.765222,33.0,33.88,79.5
0.769065,33.0,43.62,79.55
0.780598,33.0,53.27,79.62
0.767784,33.0,62.38,79.67
0.771628,33.03,70.43,79.73
0.775472,33.03,76.98,79.8
0.770347,33.03,81.76,79.87
0.770347,33.03,84.77,79.95
0.762659,33.0,86.21,80.03
0.760096,33.0,86.35,80.1
0.751127,33.0,85.48,80.15
0.740876,33.0,83.81,80.18
0.730626,33.05,81.57,80.22
0.708843,33.05,78.99,80.32
0.701155,33.05,76.31,80.42
0.698592,33.05,73.8,80.5
0.697311,33.03,71.59,80.58
0.69603,33.03,69.65,80.62
0.693467,33.03,67.8,80.67
0.689623,33.03,65.71,80.75
0.688342,33.05,63.06,80.83
0.692186,33.05,59.61,80.87
0.690904,33.05,55.24,80.88
0.689623,33.05,50.03,80.88
0.689623,33.07,44.14,80.88
0.68706,33.07,37.82,80.9
0.683216,33.07,31.32,80.95
0.684498,33.07,24.86,80.98
0.681935,33.03,18.54,81.12
0.683216,33.03,12.43,81.23
0.68706,33.03,6.48,81.37
0.697311,33.03,0.5,81.55
0.703718,33.05,-5.77,81.7
0.71525,33.05,-12.61,81.82
0.73447,33.05,-20.14,82.0
0.74472,33.05,-28.17,82.18
0.751127,33.05,-36.1,82.32
0.761378,33.05,-43.0,82.43
0.761378,33.05,-47.83,82.55
0.8216,33.05,-49.69,82.67
0.819037,33.07,-48.11,83.05
0.808787,33.07,-43.11,83.42
0.80238,33.07,-35.18,83.78
0.775472,33.07,-25.09,84.15
0.735751,33.05,-13.79,84.48
0.722938,33.05,-2.17,84.82
0.7255,33.05,9.05,85.13
0.730626,33.05,19.48,85.42
0.73447,33.05,29.07,85.67
0.738314,33.05,38.05,85.88
0.740876,33.05,46.61,86.08
0.739595,33.05,54.7,86.23
0.756252,33.05,61.83,86.47
0.748564,33.05,67.24,86.72
0.74472,33.05,70.2,86.92
0.740876,33.05,70.38,87.18
0.726782,33.09,68.04,87.45
0.719094,33.09,63.91,87.75
0.717812,33.09,58.9,88.05
0.712687,33.09,53.74,88.33
0.710124,33.07,48.85,88.53
0.710124,33.07,44.42,88.77
0.704999,33.07,40.54,89.03
0.702436,33.07,37.34,89.32
0.698592,33.07,34.93,89.57
0.698592,33.07,33.28,89.87
0.699874,33.07,32.08,90.22
0.698592,33.07,30.79,90.58
0.698592,33.07,28.76,90.95
0.702436,33.07,25.56,91.33
0.702436,33.07,21.14,91.7
0.704999,33.07,15.94,92.07
0.703718,33.07,10.72,92.45
0.710124,33.07,6.21,92.78
0.717812,33.07,2.84,93.17
0.717812,33.07,0.5,93.55
0.716531,33.07,-1.35,93.95
0.717812,33.07,-3.49,94.35
0.712687,33.07,-6.62,94.55
0.711406,33.07,-11.11,94.73
0.710124,33.11,-16.92,94.82
0.703718,33.11,-23.62,94.9
0.704999,33.11,-30.51,94.98
0.704999,33.11,-36.7,95.05
0.702436,33.09,-41.29,95.15
0.702436,33.09,-43.48,95.25
0.697311,33.09,-42.81,95.15
0.697311,33.09,-39.2,95.12
0.694748,33.09,-33.02,94.98
0.694748,33.09,-24.94,94.9
0.694748,33.09,-15.7,94.8
0.69603,33.09,-5.99,94.68
0.69603,33.09,3.67,94.6
0.693467,33.09,12.95,94.53
0.694748,33.09,21.64,94.4
0.692186,33.09,29.66,94.25
0.693467,33.09,37.01,94.1
0.689623,33.09,43.76,93.95
0.692186,33.09,49.92,93.78
0.692186,33.09,55.43,93.6
0.692186,33.09,60.04,93.15
0.693467,33.09,63.43,92.72
0.694748,33.09,65.29,92.27
0.693467,33.09,65.57,91.85
0.698592,33.09,64.51,91.47
0.699874,33.09,62.57,91.08
0.69603,33.09,60.28,90.68
0.701155,33.09,58.05,90.3
0.698592,33.11,56.03,89.95
0.693467,33.11,54.12,89.65
0.694748,33.11,52.05,89.37
0.690904,33.11,49.6,89.12
0.692186,33.09,46.66,88.87
0.690904,33.09,43.25,88.58
0.692186,33.09,39.51,88.3
0.690904,33.09,35.62,87.95
0.690904,33.11,31.66,87.57
0.689623,33.11,27.72,87.15
0.689623,33.11,23.88,86.73
0.684498,33.11,20.12,86.33
0.68706,33.09,16.33,86.03
0.684498,33.09,12.19,85.72
0.684498,33.09,7.31,85.37
0.68706,33.09,1.32,85.02
0.684498,33.11,-5.89,84.72
0.678091,33.11,-14.12,84.37
0.683216,33.11,-22.9,83.97
0.679372,33.11,-31.69,83.55
0.685779,33.11,-40.03,83.15
0.684498,33.11,-47.68,82.73
0.685779,33.11,-54.5,82.33
0.68706,33.11,-60.36,81.93
0.690904,33.09,-64.89,81.52
0.689623,33.09,-67.6,81.17
0.688342,33.09,-67.88,80.8
0.688342,33.09,-65.2,80.45
0.68706,33.09,-59.38,80.08
0.685779,33.09,-50.64,79.73
0.681935,33.09,-39.66,79.63
0.680654,33.09,-27.4,79.57
0.681935,33.11,-14.94,79.6
0.681935,33.11,-3.17,79.67
0.68706,33.11,7.38,79.75
0.68706,33.11,16.5,79.83
0.688342,33.11,24.25,79.92
0.689623,33.11,30.73,80.07
0.689623,33.11,36.03,80.37
0.690904,33.11,40.19,80.62
0.689623,33.09,43.24,80.87
0.694748,33.09,45.22,81.13
0.689623,33.09,46.18,81.4
0.683216,33.09,46.12,81.63
0.683216,33.11,44.98,81.85
0.683216,33.11,42.72,82.05
0.684498,33.11,39.43,82.28
0.679372,33.11,35.4,82.57
0.675528,33.09,31.15,82.85
0.685779,33.09,27.24,83.03
0.68706,33.09,24.17,83.22
0.697311,33.09,22.18,83.4
0.70628,33.11,21.21,83.58
0.716531,33.11,20.95,83.77
0.720375,33.11,20.84,84.03
0.721656,33.11,20.27,84.28
0.719094,33.09,18.73,84.52
0.717812,33.09,15.99,84.82
0.716531,33.09,12.23,85.12
0.712687,33.09,7.98,85.4
0.708843,33.09,3.94,85.63
0.702436,33.09,0.71,85.85
0.733188,33.09,-1.42,86.05
0.748564,33.09,-2.58,86.38
0.751127,33.13,-3.32,86.63
0.749846,33.13,-4.38,86.63
0.69603,33.13,-6.55,86.63
0.660152,33.13,-10.35,86.63
0.7255,33.09,-15.92,86.63
0.663996,33.09,-22.88,86.67
0.71525,33.09,-30.33,86.68
0.733188,33.09,-37.13,86.73
0.760096,33.09,-42.08,86.7
0.788285,33.09,-44.3,86.65
0.825444,33.09,-43.43,86.58
0.843383,33.09,-39.61,86.52
0.875416,33.11,-33.33,86.4
0.86004,33.11,-25.2,86.32
0.862603,33.11,-15.85,86.25
0.86004,33.11,-5.9,86.17
0.851071,33.11,3.98,86.07
0.844664,33.11,13.08,85.97
0.834413,33.11,20.68,86.03
0.829288,33.11,26.27,86.1
0.824163,33.11,29.69,86.18
0.819037,33.11,31.2,86.27
0.819037,33.11,31.33,86.32
0.816475,33.11,30.62,86.38
0.813912,33.11,29.42,86.43
0.810068,33.11,27.78,86.5
0.811349,33.11,25.56,86.5
0.819037,33.11,22.6,86.45
0.824163,33.11,18.95,86.45
0.829288,33.11,14.87,86.42
0.829288,33.11,10.8,86.35
0.829288,33.11,7.17,86.28
0.828007,33.11,4.32,86.17
0.824163,33.11,2.38,85.97
0.816475,33.11,1.33,85.63
0.812631,33.11,0.95,85.3
0.808787,33.09,0.87,84.98
0.80238,33.09,0.62,84.65
0.797255,33.09,-0.29,84.33
0.794692,33.09,-2.21,84.03
0.793411,33.11,-5.14,83.73
0.793411,33.11,-8.67,83.48
0.798536,33.11,-12.13,83.2
0.804943,33.11,-14.86,82.87
0.80238,33.09,-16.57,82.57
0.803661,33.09,-17.47,82.35
0.803661,33.09,-18.21,82.15
0.801099,33.09,-19.57,81.97
0.80238,33.07,-22.11,81.78
0.80238,33.07,-25.89,81.6
0.798536,33.07,-30.47,81.35
0.793411,33.07,-35.09,81.1
0.789567,33.09,-38.88,80.87
0.784441,33.09,-41.11,80.58
0.781879,33.09,-41.29,80.3
0.781879,33.09,-39.19,80.02
0.778035,33.09,-34.77,79.78
0.77291,33.09,-28.23,79.57
0.775472,33.09,-19.86,79.38
0.775472,33.09,-10.12,79.07
0.775472,33.09,0.42,78.83
0.775472,33.09,11.1,78.85
0.778035,33.09,21.18,78.88
0.770347,33.09,30.02,78.93
0.771628,33.09,37.09,79.0
0.766503,33.09,42.21,79.03
0.76394,33.09,45.54,79.08
0.762659,33.09,47.51,79.07
0.76394,33.09,48.65,79.12
0.761378,33.09,49.37,79.18
0.760096,33.09,49.8,79.07
0.760096,33.09,49.86,78.83
0.760096,33.07,49.39,78.65
0.761378,33.07,48.34,78.48
0.761378,33.07,46.8,78.32
0.76394,33.07,44.97,78.13
0.760096,33.11,43.01,78.0
0.760096,33.11,40.97,77.92
0.760096,33.11,38.76,77.68
0.761378,33.11,36.3,77.48
0.76394,33.09,33.56,77.38
0.770347,33.09,30.54,77.27
0.77291,33.09,27.23,77.13
0.778035,33.09,23.62,76.97
0.779316,33.09,19.59,76.82
0.779316,33.09,15.04,76.67
0.78316,33.09,10.1,76.57
0.780598,33.09,5.06,76.43
0.776753,33.09,0.32,76.27
0.769065,33.09,-3.76,76.13
0.770347,33.09,-7.02,76.03
0.77291,33.09,-9.53,75.97
0.769065,33.11,-11.5,76.0
0.766503,33.11,-13.19,76.03
0.767784,33.11,-14.86,76.17
0.766503,33.11,-16.69,76.47
0.765222,33.07,-18.89,76.68
0.760096,33.07,-21.56,76.68
0.760096,33.07,-24.66,76.7
0.75369,33.07,-27.89,76.78
0.748564,33.07,-30.73,76.95
0.75369,33.07,-32.63,77.18
0.75369,33.07,-33.16,77.32
0.75369,33.07,-32.23,77.53
0.75369,33.07,-30.01,77.67
0.75369,33.07,-26.76,77.82
0.751127,33.07,-22.78,77.97
0.756252,33.07,-18.24,78.12
0.756252,33.09,-13.28,78.23
0.75369,33.09,-8.12,78.33
0.752408,33.09,-3.09,78.43
0.756252,33.09,1.45,78.53
0.757534,33.09,5.28,78.62
0.756252,33.09,8.32,78.7
0.756252,33.09,10.67,78.8
0.75369,33.09,12.44,78.9
0.752408,33.09,13.67,79.0
0.751127,33.09,14.24,79.05
0.74472,33.09,14.01,79.15
0.746002,33.09,12.88,79.22
0.743439,33.07,10.92,79.32
0.742158,33.07,8.43,79.42
0.740876,33.07,5.87,79.48
0.740876,33.07,3.73,79.63
0.740876,33.11,2.43,79.75
0.746002,33.11,2.08,79.88
0.74472,33.11,2.5,80.02
0.743439,33.11,3.15,80.18
0.749846,33.07,3.46,80.35
0.747283,33.07,2.99,80.48
0.749846,33.07,1.66,80.8
0.751127,33.07,-0.26,81.2
0.75369,33.05,-2.31,81.58
0.75369,33.05,-4.1,81.83
0.75369,33.05,-5.46,82.15
0.752408,33.05,-6.45,82.52
0.740876,33.07,-7.28,82.72
0.738314,33.07,-8.16,82.88
0.737032,33.07,-9.19,83.05
0.737032,33.07,-10.42,83.2
0.73447,33.09,-11.94,83.22
0.731907,33.09,-13.92,83.23
0.737032,33.09,-16.59,83.35
0.724219,33.09,-20.11,83.45
0.724219,33.07,-24.39,83.53
0.722938,33.07,-29.03,83.55
0.720375,33.07,-33.36,83.53
0.722938,33.07,-36.6,83.55
0.721656,33.07,-38.08,83.55
0.719094,33.07,-37.46,83.52
0.724219,33.07,-34.75,83.48
0.730626,33.07,-30.33,83.42
0.740876,33.07,-24.74,83.23
0.752408,33.07,-18.51,83.07
0.76394,33.07,-12.04,82.95
0.774191,33.07,-5.54,82.68
0.779316,33.09,0.89,82.5
0.784441,33.09,7.13,82.45
0.789567,33.09,13.03,82.63
0.790848,33.09,18.35,82.73
0.787004,33.09,22.89,82.75
0.787004,33.09,26.41,82.67
0.785723,33.09,28.8,82.7
0.78316,33.09,29.97,82.68
0.776753,33.07,29.95,82.75
0.770347,33.07,28.9,82.82
0.769065,33.07,27.03,82.88
0.761378,33.07,24.67,82.95
0.756252,33.09,22.23,83.05
0.758815,33.09,20.09,83.15
0.765222,33.09,18.52,83.23
0.77291,33.09,17.64,83.35
0.784441,33.09,17.39,83.48
0.792129,33.09,17.53,83.62
0.803661,33.09,17.76,83.78
0.807505,33.09,17.74,83.98
0.813912,33.09,17.15,84.17
0.810068,33.09,15.78,84.37
0.810068,33.09,13.52,84.47
0.810068,33.09,10.4,84.57
0.803661,33.09,6.68,84.63
0.795973,33.09,2.68,84.73
0.794692,33.09,-1.26,84.7
0.788285,33.09,-4.96,84.57
0.78316,33.09,-8.56,84.45
0.776753,33.09,-12.49,84.33
0.775472,33.09,-17.32,84.22
0.771628,33.09,-23.57,84.08
0.766503,33.07,-31.49,83.93
0.762659,33.07,-40.91,83.82
0.761378,33.07,-51.32,83.68
0.765222,33.07,-61.97,83.6
0.767784,33.09,-72.06,83.5
0.76394,33.09,-80.81,83.48
0.762659,33.09,-87.56,83.4
0.761378,33.09,-91.78,83.33
0.762659,33.09,-93.08,83.38
0.757534,33.09,-91.45,83.45
0.756252,33.09,-87.17,83.5
0.75369,33.09,-80.96,83.57
0.751127,33.07,-73.78,83.65
0.74472,33.07,-66.71,83.73
0.74472,33.07,-60.78,83.73
0.742158,33.07,-56.84,83.75
0.740876,33.07,-55.46,83.78
0.743439,33.07,-56.76,83.87
0.739595,33.07,-60.43,83.93
0.735751,33.07,-65.59,84.0
0.729344,33.09,-70.91,84.07
0.729344,33.09,-74.8,84.15
0.726782,33.09,-75.77,84.2
0.724219,33.09,-72.81,84.27
0.721656,33.11,-65.66,84.37
0.717812,33.11,-54.86,84.47
0.719094,33.11,-41.61,84.57
0.720375,33.11,-27.45,84.68
0.720375,33.11,-13.83,84.8
0.7255,33.11,-1.68,85.0
0.737032,33.11,8.74,84.95
0.74472,33.11,17.91,84.92
0.75369,33.07,26.7,84.9
0.756252,33.07,35.91,84.88
0.769065,33.07,45.82,84.85
0.766503,33.07,56.0,84.77
0.76394,33.07,65.39,84.67
0.76394,33.07,72.77,84.57
0.76394,33.07,77.17,84.45
0.76394,33.07,78.22,84.33
0.76394,33.07,76.2,84.22
0.769065,33.07,71.75,84.12
0.767784,33.07,65.7,84.03
0.770347,33.07,58.79,83.92
0.769065,33.09,51.67,83.78
0.766503,33.09,44.98,83.63
0.761378,33.09,39.34,83.45
0.758815,33.09,35.22,83.25
0.756252,33.07,32.67,83.07
0.752408,33.07,31.29,82.92
0.752408,33.07,30.3,82.8
0.756252,33.07,28.94,82.72
0.767784,33.07,26.85,82.65
0.781879,33.07,24.3,82.58
0.801099,33.07,21.99,82.67
0.815193,33.07,20.72,82.75
0.829288,33.07,20.99,82.85
0.839539,33.07,22.71,82.93
0.838257,33.07,25.42,83.03
0.835695,33.07,28.51,83.13
0.825444,33.07,31.53,83.25
0.824163,33.07,34.31,83.35
0.816475,33.07,36.8,83.48
0.813912,33.07,38.93,83.65
0.807505,33.09,40.49,83.83
0.801099,33.09,41.15,84.02
0.794692,33.09,40.62,84.2
0.790848,33.09,38.83,84.35
0.789567,33.07,35.97,84.48
0.789567,33.07,32.47,84.57
0.784441,33.07,28.8,84.67
0.78316,33.07,25.35,84.72
0.78316,33.09,22.3,84.78
0.780598,33.09,19.58,84.83
0.779316,33.09,16.98,84.88
0.776753,33.09,14.33,84.93
0.771628,33.09,11.65,85.02
0.769065,33.09,9.18,85.05
0.767784,33.09,7.29,85.1
0.762659,33.09,6.24,85.13
0.76394,33.09,6.06,85.17
0.758815,33.09,6.42,85.2
0.758815,33.09,6.82,85.15
0.757534,33.09,6.81,85.1
0.752408,33.07,6.13,85.03
0.758815,33.07,4.81,84.97
0.769065,33.07,3.04,84.92
0.78316,33.07,0.98,84.77
0.810068,33.07,-1.34,84.7
0.833132,33.07,-4.09,84.68
0.838257,33.07,-7.45,84.68
0.851071,33.07,-11.56,84.68
0.851071,33.05,-16.36,84.68
0.852352,33.05,-21.56,84.68
0.847227,33.05,-26.73,84.7
0.842101,33.05,-31.34,84.73
0.834413,33.09,-34.88,84.77
0.822881,33.09,-36.94,84.78
0.815193,33.09,-37.33,84.8
0.812631,33.09,-36.06,84.82
0.806224,33.07,-33.35,84.85
0.803661,33.07,-29.5,84.9
0.798536,33.07,-24.82,84.95
0.797255,33.07,-19.58,84.98
0.792129,33.09,-13.99,85.02
0.792129,33.09,-8.33,85.05
0.789567,33.09,-2.92,85.05
0.789567,33.09,1.86,85.05
0.784441,33.09,5.82,85.0
0.78316,33.09,8.97,84.92
0.781879,33.09,11.58,84.83
