EDA_1644227574.000000,TEMP_1644227574.000000,BVP_1644227574.00,HR_1644227584.000000
0.444916,34.93,0.79,70.93
0.442353,34.93,0.61,71.03
0.43979,34.93,0.48,71.02
0.443634,34.95,0.37,71.02
0.437227,34.95,0.28,70.77
0.43979,34.95,0.22,70.62
0.435946,34.95,0.18,70.53
0.438509,34.95,0.15,70.48
0.434664,34.95,0.13,70.37
0.437227,34.95,0.11,70.28
0.435946,34.95,0.08,70.13
0.435946,34.97,0.03,69.98
0.434664,34.97,-0.04,69.85
0.426976,34.97,-0.12,69.7
0.424413,34.97,-0.21,69.52
0.420569,34.99,-0.29,69.28
0.383408,34.99,-0.35,69.1
0.34881,34.99,-0.38,68.92
0.353936,34.99,-0.39,68.78
0.387252,34.99,-0.37,68.68
0.398785,34.99,-0.35,68.53
0.401348,34.99,-0.35,68.42
0.402629,34.99,-0.38,68.37
0.403911,34.99,-0.42,68.37
0.400066,34.99,-0.47,68.37
0.403911,34.99,-0.51,68.45
0.403911,34.99,-0.54,68.52
0.405192,35.0,-0.55,68.67
0.396222,35.0,-0.57,68.83
0.393659,35.0,-0.63,69.0
0.392378,35.0,-0.73,69.15
0.394941,35.03,-0.86,69.3
0.393659,35.03,-0.99,69.45
0.393659,35.03,-1.09,69.52
0.393659,35.03,-1.13,69.58
0.394941,35.05,-1.11,69.58
0.391096,35.05,-1.09,69.68
0.391096,35.05,-1.1,69.7
0.397503,35.05,-1.22,69.65
0.409036,35.05,-1.47,69.57
0.425694,35.05,-1.84,69.52
0.443634,35.05,-2.25,69.42
0.409036,35.05,-2.6,69.32
0.405192,35.07,-2.83,69.17
0.396222,35.07,-2.92,69.08
0.393659,35.07,-2.91,69.28
0.380845,35.07,-2.94,69.48
0.314212,35.07,-3.13,69.7
0.297554,35.07,-3.59,69.93
0.355217,35.07,-4.29,70.15
0.341122,35.07,-5.12,70.45
0.316775,35.09,-5.9,70.73
0.298835,35.09,-6.44,70.93
0.292428,35.09,-6.68,71.17
0.292428,35.09,-6.68,71.4
0.294991,35.07,-6.65,71.6
0.289865,35.07,-6.82,71.77
0.296272,35.07,-7.35,71.95
0.297554,35.07,-8.22,72.17
0.300116,35.09,-9.29,72.38
0.298835,35.09,-10.26,72.58
0.300116,35.09,-10.87,72.78
0.302679,35.09,-10.99,73.12
0.302679,35.07,-10.68,73.43
0.306524,35.07,-10.22,73.75
0.303961,35.07,-9.99,74.03
0.303961,35.07,-10.39,74.38
0.302679,35.09,-11.68,74.77
0.301398,35.09,-13.67,75.25
0.302679,35.09,-15.79,75.7
0.300116,35.09,-17.12,76.25
0.305242,35.07,-16.61,76.78
0.306524,35.07,-13.34,77.33
0.310368,35.07,-6.66,77.92
0.309086,35.07,3.56,78.47
0.310368,35.11,16.84,79.0
0.310368,35.11,31.8,79.45
0.314212,35.11,46.37,79.82
0.309086,35.11,58.01,80.17
0.307805,35.13,64.48,80.53
0.311649,35.13,64.65,80.95
0.307805,35.13,58.96,81.33
0.310368,35.13,49.28,81.67
0.307805,35.09,38.25,81.98
0.311649,35.09,28.43,82.28
0.312931,35.09,21.22,82.48
0.312931,35.09,17.15,82.7
0.311649,35.13,16.1,82.93
0.314212,35.13,17.59,83.18
0.315493,35.13,21.03,83.42
0.310368,35.13,25.43,83.68
0.318056,35.11,29.39,83.95
0.318056,35.11,31.0,84.25
0.319338,35.11,29.03,84.62
0.319338,35.11,23.18,85.0
0.327026,35.13,14.44,85.4
0.332152,35.13,4.83,85.72
0.332152,35.13,-3.52,86.1
0.33087,35.13,-9.27,86.58
0.329589,35.13,-12.5,87.02
0.329589,35.13,-14.5,87.42
0.328307,35.13,-16.97,87.82
0.329589,35.13,-20.98,88.17
0.325745,35.13,-26.38,88.52
0.323182,35.13,-31.69,88.85
0.325745,35.13,-34.99,88.82
0.323182,35.13,-34.86,88.72
0.3219,35.16,-31.27,88.63
0.323182,35.16,-25.53,88.55
0.320619,35.16,-19.37,88.52
0.3219,35.16,-14.03,88.48
0.323182,35.16,-9.42,88.45
0.320619,35.16,-4.59,88.45
0.323182,35.16,1.6,88.43
0.320619,35.16,9.35,88.45
0.323182,35.16,18.03,88.43
0.323182,35.16,26.35,88.38
0.3219,35.16,33.03,88.3
0.320619,35.16,36.89,88.13
0.319338,35.16,36.66,88.02
0.320619,35.16,30.97,87.9
0.320619,35.16,18.77,87.78
0.320619,35.16,0.04,87.6
0.318056,35.18,-23.32,87.45
0.316775,35.18,-47.65,87.3
0.315493,35.18,-68.57,87.2
0.315493,35.18,-82.61,86.95
0.314212,35.18,-88.36,86.72
0.316775,35.18,-86.6,86.47
0.315493,35.18,-79.44,86.27
0.311649,35.18,-69.37,86.02
0.315493,35.18,-57.86,85.78
0.318056,35.18,-45.93,85.55
0.316775,35.18,-34.36,85.28
0.305242,35.18,-24.02,85.08
0.302679,35.23,-15.78,84.98
0.312931,35.23,-10.07,84.88
0.316775,35.23,-6.61,84.82
0.314212,35.23,-4.39,84.72
0.319338,35.21,-2.21,84.6
0.320619,35.21,0.78,84.4
0.323182,35.21,4.86,84.23
0.324463,35.21,9.63,84.08
0.3219,35.23,14.37,83.93
0.320619,35.23,18.36,83.85
0.3219,35.23,21.17,83.88
0.324463,35.23,22.77,83.95
0.323182,35.25,23.51,84.0
0.3219,35.25,23.75,84.05
0.3219,35.25,23.64,84.1
0.327026,35.25,23.13,84.17
0.329589,35.21,21.99,84.25
0.33087,35.21,20.16,84.3
0.328307,35.21,17.88,84.42
0.33087,35.21,15.74,84.52
0.327026,35.23,14.5,84.7
0.327026,35.23,14.74,84.83
0.335996,35.23,16.4,85.0
0.327026,35.23,18.83,85.15
0.328307,35.23,21.05,85.35
0.325745,35.23,22.12,85.52
0.327026,35.23,21.68,85.72
0.328307,35.23,20.0,86.0
0.328307,35.23,17.91,86.32
0.327026,35.23,16.5,86.63
0.328307,35.23,16.79,86.98
0.325745,35.23,19.27,87.4
0.327026,35.25,23.85,87.8
0.324463,35.25,29.84,88.22
0.327026,35.25,35.95,88.6
0.324463,35.25,40.48,88.93
0.324463,35.25,41.72,89.28
0.316775,35.25,38.56,89.67
0.314212,35.25,30.39,90.05
0.315493,35.25,19.06,90.43
0.316775,35.25,7.21,90.83
0.312931,35.25,-2.66,91.25
0.314212,35.25,-8.96,91.67
0.309086,35.25,-11.5,92.1
0.305242,35.29,-11.14,92.48
0.307805,35.29,-9.11,92.92
0.305242,35.29,-6.49,93.37
0.303961,35.29,-3.74,93.87
0.305242,35.31,-0.99,94.32
0.307805,35.31,1.44,94.78
0.305242,35.31,2.94,95.23
0.307805,35.31,2.82,95.72
0.306524,35.29,0.52,96.17
0.305242,35.29,-4.05,96.62
0.305242,35.29,-10.39,97.03
0.307805,35.29,-17.51,97.45
0.305242,35.27,-24.16,97.85
0.302679,35.27,-28.63,98.33
0.307805,35.27,-29.73,98.78
0.306524,35.27,-27.13,99.15
0.305242,35.29,-21.63,99.47
0.306524,35.29,-14.98,99.83
0.306524,35.29,-9.18,100.1
0.305242,35.29,-5.61,100.38
0.305242,35.29,-4.47,100.67
0.306524,35.29,-4.84,101.03
0.309086,35.29,-5.28,101.38
0.305242,35.29,-4.84,101.78
0.305242,35.29,-3.46,102.22
0.301398,35.29,-1.96,102.62
0.302679,35.29,-1.16,102.97
0.297554,35.29,-1.44,103.28
0.300116,35.33,-2.34,103.57
0.301398,35.33,-2.96,103.83
0.302679,35.33,-2.46,104.1
0.301398,35.33,-0.54,104.23
0.301398,35.33,2.44,104.42
0.300116,35.33,5.81,104.62
0.298835,35.33,8.79,104.77
0.298835,35.33,11.03,104.92
0.297554,35.33,12.64,104.98
0.298835,35.33,13.92,105.08
0.301398,35.33,15.22,105.1
0.310368,35.33,16.75,105.12
0.311649,35.33,18.46,105.15
0.300116,35.33,20.0,105.07
0.289865,35.33,21.05,105.08
0.280895,35.33,21.12,105.05
0.270644,35.34,20.08,105.02
0.274488,35.34,18.04,104.98
0.27577,35.34,15.39,104.95
0.289865,35.34,12.47,104.93
0.298835,35.34,9.44,104.92
0.296272,35.34,6.17,104.92
0.296272,35.34,2.17,104.88
0.294991,35.34,-1.88,104.92
0.296272,35.34,-5.75,104.92
0.296272,35.34,-9.07,104.92
0.294991,35.34,-11.4,104.88
0.292428,35.34,-12.3,104.78
0.297554,35.39,-11.51,104.73
0.294991,35.39,-9.06,104.65
0.301398,35.39,-5.2,104.6
0.296272,35.39,-0.35,104.53
0.294991,35.41,5.11,104.5
0.294991,35.41,10.57,104.45
0.300116,35.41,15.53,104.32
0.293709,35.41,19.53,104.25
0.296272,35.39,22.19,104.17
0.293709,35.39,23.25,104.08
0.294991,35.39,22.66,103.97
0.296272,35.39,20.57,103.8
0.296272,35.43,17.37,103.63
0.297554,35.43,13.63,103.3
0.291147,35.43,9.77,103.0
0.292428,35.43,6.25,102.7
0.293709,35.41,3.51,102.4
0.289865,35.41,1.84,102.03
0.293709,35.41,1.34,101.72
0.297554,35.41,1.78,101.43
0.292428,35.43,2.73,101.12
0.296272,35.43,3.77,100.82
0.294991,35.43,4.66,100.58
0.297554,35.43,5.33,100.37
0.296272,35.41,5.92,100.12
0.297554,35.41,6.63,99.8
0.300116,35.41,7.55,99.47
0.300116,35.41,8.52,99.1
0.298835,35.41,9.13,98.72
0.298835,35.41,9.06,98.35
0.300116,35.41,8.25,97.95
0.301398,35.41,6.96,97.52
0.302679,35.43,5.52,97.1
0.302679,35.43,4.12,96.67
0.303961,35.43,2.72,96.22
0.297554,35.43,1.02,95.77
0.297554,35.43,-1.33,95.25
0.289865,35.43,-4.64,94.63
0.288584,35.43,-8.68,94.05
0.291147,35.43,-12.85,93.47
0.292428,35.45,-16.37,92.9
0.291147,35.45,-18.8,92.37
0.292428,35.45,-20.17,91.88
0.294991,35.45,-20.87,91.38
0.297554,35.45,-21.37,90.9
0.297554,35.45,-21.89,90.58
0.294991,35.45,-22.92,90.13
0.291147,35.45,-24.4,89.72
0.292428,35.47,-25.71,89.2
0.292428,35.47,-26.16,88.67
0.292428,35.47,-25.48,88.25
0.288584,35.47,-23.97,87.85
0.289865,35.45,-22.23,87.47
0.289865,35.45,-20.83,87.1
0.291147,35.45,-20.22,86.77
0.289865,35.45,-21.59,86.33
0.289865,35.47,-25.18,85.92
0.291147,35.47,-30.02,85.45
0.289865,35.47,-34.4,85.05
0.289865,35.47,-37.01,84.65
0.291147,35.45,-37.44,84.18
0.292428,35.45,-36.17,83.73
0.294991,35.45,-34.28,83.27
0.293709,35.45,-33.03,82.85
0.293709,35.45,-35.1,82.43
0.292428,35.45,-41.29,82.12
0.296272,35.45,-50.15,81.95
0.292428,35.45,-58.99,81.72
0.293709,35.47,-65.82,81.5
0.291147,35.47,-70.18,81.25
0.292428,35.47,-72.86,81.03
0.288584,35.47,-75.46,80.85
0.289865,35.43,-79.83,80.7
0.288584,35.43,-89.68,80.68
0.279614,35.43,-106.25,80.6
0.288584,35.43,-127.73,80.5
0.28474,35.43,-150.41,80.55
0.264237,35.43,-170.62,80.53
0.247579,35.43,-185.53,80.53
0.255267,35.43,-193.26,80.62
0.270644,35.41,-192.99,80.7
0.287302,35.41,-172.47,80.77
0.291147,35.41,-130.43,80.87
0.289865,35.41,-77.37,80.9
0.291147,35.47,-28.51,81.02
0.291147,35.47,7.23,81.22
0.289865,35.47,29.38,81.4
0.292428,35.47,42.28,81.52
0.289865,35.5,51.03,81.65
0.291147,35.5,59.26,81.78
0.289865,35.5,68.39,81.93
0.292428,35.5,76.18,82.1
0.289865,35.55,82.22,82.25
0.27577,35.55,88.5,82.43
0.292428,35.55,98.23,82.67
0.294991,35.55,113.39,83.0
0.293709,35.57,134.84,83.32
0.293709,35.57,163.01,83.75
0.294991,35.57,198.56,84.1
0.294991,35.57,242.55,84.48
0.298835,35.57,283.73,84.82
0.293709,35.57,314.41,85.13
0.296272,35.57,330.42,85.42
0.294991,35.57,329.66,85.73
0.296272,35.55,310.13,86.03
0.296272,35.55,271.91,86.35
0.293709,35.55,219.11,86.63
0.293709,35.55,159.63,86.88
0.291147,35.55,102.74,87.22
0.291147,35.55,57.19,87.58
0.292428,35.55,23.56,87.68
0.292428,35.55,1.39,87.75
0.293709,35.55,-11.12,87.82
0.293709,35.55,-18.36,87.82
0.293709,35.55,-24.01,87.82
0.294991,35.55,-29.56,87.9
0.297554,35.57,-35.16,87.7
0.294991,35.57,-41.29,87.5
0.293709,35.57,-50.36,87.3
0.294991,35.57,-62.84,87.23
0.296272,35.57,-78.1,87.18
0.293709,35.57,-95.05,87.17
0.296272,35.57,-114.71,87.1
0.291147,35.57,-137.55,87.0
0.294991,35.59,-162.44,86.95
0.292428,35.59,-187.15,86.8
0.292428,35.59,-209.16,86.58
0.294991,35.59,-226.18,86.33
0.293709,35.59,-235.26,86.13
0.293709,35.59,-233.54,85.92
0.292428,35.59,-209.33,85.77
0.292428,35.59,-162.65,85.58
0.292428,35.59,-105.59,85.35
0.291147,35.59,-53.9,85.13
0.291147,35.59,-16.67,84.92
0.288584,35.59,5.84,84.7
0.293709,35.61,17.96,84.35
0.293709,35.61,24.55,84.03
0.289865,35.61,28.84,83.68
0.292428,35.61,31.43,83.27
0.292428,35.57,30.0,82.83
0.293709,35.57,23.65,82.38
0.294991,35.57,14.46,81.92
0.293709,35.57,6.17,81.5
0.293709,35.63,1.76,81.02
0.291147,35.63,2.14,80.5
0.292428,35.63,6.3,80.03
0.291147,35.63,12.54,79.68
0.291147,35.63,18.41,79.32
0.291147,35.63,20.74,78.93
0.291147,35.63,18.51,78.58
0.289865,35.63,13.56,78.25
0.289865,35.63,9.28,77.97
0.293709,35.63,8.7,77.72
0.291147,35.63,13.1,77.48
0.291147,35.63,22.21,77.22
0.292428,35.61,34.64,76.98
0.287302,35.61,47.62,76.73
0.282177,35.61,57.8,76.53
0.282177,35.61,63.5,76.32
0.286021,35.63,65.48,76.12
0.282177,35.63,66.14,75.9
0.287302,35.63,67.96,75.68
0.283458,35.63,72.56,75.43
0.287302,35.61,80.7,75.2
0.291147,35.61,93.32,74.92
0.287302,35.61,109.88,74.7
0.274488,35.61,128.42,74.47
0.280895,35.63,145.98,74.22
0.278333,35.63,158.65,73.98
0.277051,35.63,162.11,73.88
0.280895,35.63,152.91,73.82
0.277051,35.65,130.15,73.68
0.278333,35.65,92.8,73.58
0.27577,35.65,49.9,73.43
0.278333,35.65,11.71,73.3
0.27577,35.65,-14.91,73.43
0.274488,35.65,-28.42,73.58
0.273207,35.65,-31.97,73.63
0.273207,35.65,-30.57,73.58
0.273207,35.63,-28.17,73.48
0.274488,35.63,-26.52,73.37
0.274488,35.63,-25.9,73.28
0.273207,35.63,-24.74,73.15
0.271925,35.63,-23.65,72.95
0.271925,35.63,-24.53,72.73
0.270644,35.63,-29.21,72.52
0.270644,35.63,-38.01,72.3
0.271925,35.63,-49.07,72.03
0.269363,35.63,-58.65,71.83
0.273207,35.63,-62.85,71.55
0.270644,35.63,-59.35,71.28
0.271925,35.63,-48.18,71.03
0.27577,35.63,-33.25,70.78
0.273207,35.63,-20.02,70.65
0.274488,35.63,-13.25,70.53
0.273207,35.65,-15.89,70.47
0.271925,35.65,-28.65,70.38
0.271925,35.65,-48.26,70.27
0.270644,35.65,-70.72,70.17
0.270644,35.65,-91.58,70.08
0.27577,35.65,-106.51,70.03
0.270644,35.65,-112.94,70.0
0.271925,35.65,-109.4,69.98
0.270644,35.63,-95.69,69.98
0.270644,35.63,-73.58,70.1
0.268081,35.63,-46.77,70.18
0.271925,35.63,-20.04,70.22
0.273207,35.65,1.72,70.23
0.2668,35.65,14.92,70.25
0.270644,35.65,18.02,70.27
0.262956,35.65,11.02,70.32
0.2668,35.65,-3.83,70.35
0.269363,35.65,-19.93,70.37
0.268081,35.65,-29.94,70.33
0.268081,35.65,-29.26,70.33
0.2668,35.65,-18.71,70.35
0.265518,35.65,-3.11,70.35
0.265518,35.65,12.51,70.3
0.268081,35.65,25.28,70.23
0.265518,35.66,34.03,70.18
0.2668,35.66,39.46,70.1
0.265518,35.66,42.95,70.08
0.2668,35.66,44.88,70.07
0.2668,35.65,44.62,70.05
0.265518,35.65,40.68,70.03
0.2668,35.65,32.58,70.03
0.265518,35.65,20.65,70.08
0.262956,35.66,5.49,70.17
0.264237,35.66,-12.92,70.23
0.264237,35.66,-33.86,70.5
0.265518,35.66,-55.53,70.72
0.269363,35.66,-75.36,70.88
0.264237,35.66,-90.31,71.05
0.260393,35.66,-97.74,71.22
0.2668,35.66,-96.44,71.37
0.2668,35.66,-87.55,71.5
0.2668,35.66,-69.68,71.58
0.2668,35.66,-46.75,71.73
0.262956,35.66,-23.76,71.83
0.265518,35.66,-4.64,72.0
0.265518,35.66,8.83,72.15
0.269363,35.66,16.96,72.32
0.262956,35.66,21.23,72.52
0.262956,35.66,23.25,73.1
0.264237,35.66,24.02,73.67
0.262956,35.66,23.91,74.23
0.264237,35.66,22.52,74.8
0.259111,35.68,20.35,75.33
0.260393,35.68,18.59,75.83
0.264237,35.68,18.18,76.33
0.261674,35.68,19.19,76.83
0.265518,35.65,20.54,77.33
0.262956,35.65,20.66,77.87
0.262956,35.65,18.54,78.32
0.260393,35.65,14.62,78.8
0.264237,35.66,10.42,79.22
0.262956,35.66,8.77,79.63
0.265518,35.66,12.22,80.08
0.262956,35.66,21.46,80.48
0.264237,35.66,34.85,80.85
0.261674,35.66,48.92,81.2
0.265518,35.66,59.86,81.55
0.264237,35.66,65.07,81.87
0.261674,35.71,63.94,82.17
0.261674,35.71,57.51,82.32
0.262956,35.71,48.16,82.48
0.264237,35.71,38.5,82.65
0.262956,35.68,30.24,82.85
0.262956,35.68,23.75,83.07
0.264237,35.68,17.96,83.27
0.260393,35.68,11.07,83.43
0.264237,35.73,1.33,83.62
0.260393,35.73,-12.02,83.77
0.268081,35.73,-28.37,83.9
0.265518,35.73,-45.34,83.97
0.262956,35.68,-59.5,84.0
0.264237,35.68,-67.64,84.05
0.264237,35.68,-68.01,84.13
0.264237,35.68,-61.09,84.22
0.264237,35.68,-49.49,84.2
0.262956,35.68,-37.19,84.23
0.264237,35.68,-28.41,84.25
0.264237,35.68,-26.66,84.27
0.265518,35.68,-33.69,84.3
0.2668,35.68,-49.09,84.35
0.262956,35.68,-70.34,84.37
0.262956,35.68,-93.11,84.38
0.264237,35.71,-111.97,84.4
0.262956,35.71,-121.52,84.42
0.262956,35.71,-117.6,84.23
0.2668,35.71,-98.9,84.08
0.264237,35.71,-67.55,84.0
0.268081,35.71,-28.46,83.87
0.262956,35.71,12.38,83.77
0.262956,35.71,49.49,83.67
0.262956,35.71,79.43,83.57
0.259111,35.71,101.33,83.53
0.259111,35.71,116.43,83.5
0.25783,35.71,127.43,83.52
0.25783,35.71,136.59,83.52
0.256549,35.71,144.86,83.53
0.256549,35.71,151.96,83.53
0.256549,35.71,156.42,83.55
0.262956,35.68,155.37,83.15
0.25783,35.68,145.1,82.77
0.264237,35.68,122.52,82.38
0.265518,35.68,87.14,82.0
0.265518,35.68,43.36,81.7
0.265518,35.68,-0.64,81.43
0.264237,35.68,-35.05,81.17
0.262956,35.68,-51.34,80.9
0.262956,35.71,-45.49,80.63
0.264237,35.71,-20.04,80.37
0.265518,35.71,17.4,80.07
0.264237,35.71,57.82,79.75
0.2668,35.71,94.21,79.42
0.2668,35.71,124.21,79.08
0.268081,35.71,147.5,78.77
0.268081,35.71,163.5,78.47
0.262956,35.73,170.59,78.2
0.264237,35.73,166.77,77.93
0.2668,35.73,150.65,77.67
0.261674,35.73,123.39,77.42
0.25783,35.71,89.49,77.18
0.273207,35.71,50.22,76.98
0.273207,35.71,13.3,76.8
0.271925,35.71,-12.63,76.58
0.273207,35.71,-24.76,76.35
0.262956,35.71,-26.91,76.1
0.255267,35.71,-24.86,75.88
0.237327,35.71,-23.03,75.65
0.212981,35.71,-24.4,75.38
0.214262,35.71,-28.61,75.13
0.216825,35.71,-34.96,74.93
0.218106,35.71,-42.3,74.78
0.216825,35.71,-50.58,74.65
0.215544,35.71,-60.94,74.52
0.211699,35.71,-73.75,74.38
0.210418,35.71,-84.17,74.23
0.207855,35.68,-88.38,74.2
0.210418,35.68,-84.8,74.17
0.205292,35.68,-74.85,74.12
0.206574,35.68,-62.5,74.05
0.206574,35.71,-51.78,73.97
0.205292,35.71,-46.32,73.87
0.209136,35.71,-49.3,73.78
0.209136,35.71,-60.88,73.68
0.205292,35.73,-78.02,73.57
0.206574,35.73,-96.71,73.43
0.209136,35.73,-113.24,73.3
0.210418,35.73,-124.88,73.18
0.207855,35.71,-130.27,73.12
0.207855,35.71,-129.22,73.08
0.209136,35.71,-123.55,73.07
0.206574,35.71,-118.21,73.05
0.206574,35.71,-117.23,73.05
0.206574,35.71,-121.4,73.07
0.206574,35.71,-128.86,73.08
0.212981,35.71,-136.01,73.08
0.224513,35.75,-139.27,73.08
0.223232,35.75,-136.35,73.08
0.229639,35.75,-126.75,73.12
0.23092,35.75,-102.16,73.15
0.233483,35.73,-63.21,73.25
0.233483,35.73,-18.61,73.33
0.236046,35.73,21.22,73.42
0.234765,35.73,50.56,73.48
0.237327,35.73,68.71,73.53
0.234765,35.73,76.69,73.53
0.23989,35.73,76.54,73.52
0.237327,35.73,69.28,73.5
0.241172,35.71,55.54,73.5
0.241172,35.71,34.89,73.47
0.246297,35.71,8.4,73.47
0.245016,35.71,-21.06,73.47
0.246297,35.73,-50.15,73.48
0.243735,35.73,-74.63,73.52
0.247579,35.73,-91.91,73.55
0.245016,35.73,-101.08,73.6
0.241172,35.71,-103.46,73.65
0.23989,35.71,-101.9,73.72
0.243735,35.71,-101.76,73.78
0.241172,35.71,-107.45,73.85
0.245016,35.71,-120.28,73.98
0.243735,35.71,-137.97,74.13
0.243735,35.71,-155.26,74.3
0.23989,35.71,-165.72,74.48
0.243735,35.73,-163.21,74.63
0.241172,35.73,-143.89,74.77
0.243735,35.73,-107.43,74.93
0.246297,35.73,-59.19,75.12
0.245016,35.73,-8.7,75.35
0.246297,35.73,32.59,75.58
