EDA_1646838724.000000,EDA_id,TEMP_1646838724.000000,BVP_1646838724.00,HR_1646838734.000000
0.502549,S35,33.73,20.32,73.17
0.498705,S35,33.65,22.9,73.65
0.506393,S35,33.65,25.38,74.12
0.537145,S35,33.65,27.58,74.51
0.553802,S35,33.65,29.57,74.94
0.571741,S35,33.59,31.68,75.32
0.565334,S35,33.59,34.32,75.67
0.56149,S35,33.59,37.81,75.62
0.566615,S35,33.59,42.54,75.61
0.579428,S35,33.55,48.15,75.51
0.592242,S35,33.55,54.1,75.43
0.597367,S35,33.55,59.83,75.34
0.594804,S35,33.55,64.97,75.22
0.588398,S35,33.57,69.58,74.58
0.567897,S35,33.57,74.14,73.95
0.510237,S35,33.57,79.34,74.28
0.511518,S35,33.57,85.71,74.32
0.514081,S35,33.55,93.76,74.38
0.520487,S35,33.55,103.0,74.45
0.530738,S35,33.55,112.62,74.52
0.534582,S35,33.55,121.73,74.55
0.543551,S35,33.57,129.77,74.65
0.543551,S35,33.57,136.75,74.72
0.539707,S35,33.57,143.3,74.87
0.535863,S35,33.57,150.75,74.97
0.534582,S35,33.47,157.77,75.08
0.533301,S35,33.47,166.64,75.18
0.534582,S35,33.47,177.95,75.08
0.535863,S35,33.47,191.79,75.08
0.534582,S35,33.41,206.97,75.1
0.533301,S35,33.41,220.57,75.17
0.546114,S35,33.41,228.25,75.07
0.543551,S35,33.41,225.36,74.95
0.524331,S35,33.34,208.53,74.78
0.534582,S35,33.34,176.87,74.57
0.533301,S35,33.34,132.76,74.37
0.530738,S35,33.34,80.05,74.2
0.533301,S35,33.39,23.07,74.07
0.532019,S35,33.39,-34.94,74.12
0.533301,S35,33.39,-92.44,74.13
0.535863,S35,33.39,-149.16,74.12
0.535863,S35,33.37,-205.23,74.13
0.537145,S35,33.37,-260.37,74.13
0.537145,S35,33.37,-313.74,74.17
0.538426,S35,33.37,-363.87,74.17
0.538426,S35,33.37,-409.83,74.15
0.539707,S35,33.37,-450.91,74.15
0.538426,S35,33.37,-486.5,74.18
0.540989,S35,33.37,-515.74,74.25
0.54227,S35,33.39,-537.23,74.27
0.546114,S35,33.39,-549.22,74.23
0.547395,S35,33.39,-549.95,74.22
0.547395,S35,33.39,-538.35,74.2
0.548677,S35,33.37,-514.18,74.27
0.549958,S35,33.37,-478.63,74.28
0.552521,S35,33.37,-433.81,74.15
0.552521,S35,33.37,-382.35,74.07
0.551239,S35,33.39,-326.89,74.03
0.552521,S35,33.39,-269.67,73.9
0.555083,S35,33.39,-212.42,73.55
0.557646,S35,33.39,-156.4,73.17
0.558927,S35,33.39,-102.64,72.73
0.588398,S35,33.39,-52.0,72.28
0.588398,S35,33.39,-5.47,71.87
0.571741,S35,33.39,36.07,71.4
0.567897,S35,33.39,71.98,70.95
0.587116,S35,33.39,101.97,70.52
0.596086,S35,33.39,126.18,70.45
0.597367,S35,33.39,145.13,70.35
0.608899,S35,33.43,159.52,70.35
0.611462,S35,33.43,170.05,70.33
0.612743,S35,33.43,177.35,70.35
0.617868,S35,33.43,181.82,70.42
0.628119,S35,33.49,183.74,70.43
0.63837,S35,33.49,183.34,70.47
0.637088,S35,33.49,180.9,70.47
0.624275,S35,33.49,176.76,70.43
0.626838,S35,33.55,171.32,70.37
0.637088,S35,33.55,165.01,70.27
0.63837,S35,33.55,158.17,70.15
0.639651,S35,33.55,151.04,70.05
0.640932,S35,33.5,143.77,69.98
0.631963,S35,33.5,136.43,69.93
0.637088,S35,33.5,129.05,69.82
0.626838,S35,33.5,121.7,69.72
0.625556,S35,33.49,114.43,69.62
0.621712,S35,33.49,107.31,69.52
0.61915,S35,33.49,100.41,69.63
0.617868,S35,33.49,93.78,69.68
0.616587,S35,33.49,87.46,69.72
0.615306,S35,33.49,81.47,69.75
0.611462,S35,33.49,75.8,69.8
0.612743,S35,33.49,70.47,69.83
0.61018,S35,33.43,65.48,69.9
0.605055,S35,33.43,60.85,70.02
0.621712,S35,33.43,56.58,70.15
0.622994,S35,33.43,52.68,70.28
0.620431,S35,33.43,49.15,70.42
0.61915,S35,33.43,45.99,70.45
0.621712,S35,33.43,43.18,70.52
0.620431,S35,33.43,40.72,70.63
0.620431,S35,33.47,38.61,70.75
0.617868,S35,33.47,36.85,70.87
0.617868,S35,33.47,35.42,71.0
0.615306,S35,33.47,34.35,71.15
0.614024,S35,33.49,33.63,71.33
0.61018,S35,33.49,33.26,71.48
0.61018,S35,33.49,33.21,71.65
0.614024,S35,33.49,33.46,71.85
0.593523,S35,33.49,33.95,72.1
0.593523,S35,33.49,34.62,72.4
0.596086,S35,33.49,35.34,72.73
0.605055,S35,33.49,35.98,73.08
0.61018,S35,33.47,36.38,73.4
0.611462,S35,33.47,36.35,73.72
0.615306,S35,33.47,35.75,73.92
0.617868,S35,33.47,34.42,74.08
0.61915,S35,33.49,32.28,74.23
0.620431,S35,33.49,29.3,74.38
0.621712,S35,33.49,25.51,74.47
0.621712,S35,33.49,20.99,74.57
0.630682,S35,33.5,15.91,74.63
0.635807,S35,33.5,10.49,74.73
0.639651,S35,33.5,4.99,74.85
0.63837,S35,33.5,-0.31,74.95
0.639651,S35,33.49,-5.17,75.03
0.639651,S35,33.49,-9.36,75.13
0.640932,S35,33.49,-12.74,75.23
0.63837,S35,33.49,-15.21,75.33
0.637088,S35,33.49,-16.76,75.42
0.633244,S35,33.49,-17.43,75.5
0.635807,S35,33.49,-17.32,75.57
0.633244,S35,33.49,-16.56,75.67
0.630682,S35,33.49,-15.29,75.77
0.628119,S35,33.49,-13.64,75.87
0.625556,S35,33.49,-11.72,76.0
0.626838,S35,33.49,-9.65,76.17
0.625556,S35,33.47,-7.49,76.38
0.622994,S35,33.47,-5.33,76.63
0.620431,S35,33.47,-3.22,76.88
0.61915,S35,33.47,-1.29,77.08
0.617868,S35,33.5,0.34,77.27
0.614024,S35,33.5,1.51,77.43
0.615306,S35,33.5,2.09,77.47
0.611462,S35,33.5,1.96,77.47
0.61018,S35,33.49,1.05,77.47
0.608899,S35,33.49,-0.65,77.45
0.608899,S35,33.49,-3.05,77.43
0.605055,S35,33.49,-5.96,77.38
0.605055,S35,33.47,-9.12,77.35
0.603774,S35,33.47,-12.22,77.25
0.603774,S35,33.47,-14.83,77.15
0.602492,S35,33.47,-16.51,77.1
0.59993,S35,33.49,-16.79,77.08
0.59993,S35,33.49,-15.26,77.05
0.598648,S35,33.49,-11.58,77.05
0.59993,S35,33.49,-5.54,77.05
0.601211,S35,33.49,2.97,77.07
0.598648,S35,33.49,13.7,77.02
0.598648,S35,33.49,26.34,77.0
0.59993,S35,33.49,40.46,76.95
0.59993,S35,33.5,55.6,76.9
0.589679,S35,33.5,71.26,76.83
0.588398,S35,33.5,87.02,76.73
0.537145,S35,33.5,102.53,76.48
0.479485,S35,33.49,117.55,76.23
0.487173,S35,33.49,132.02,75.98
0.494861,S35,33.49,145.69,75.73
0.492298,S35,33.49,158.44,75.42
0.502549,S35,33.49,170.26,75.07
0.517925,S35,33.49,181.14,74.7
0.52305,S35,33.49,191.11,74.3
0.521769,S35,33.49,200.2,73.88
0.535863,S35,33.5,208.45,73.5
0.544833,S35,33.5,215.87,73.17
0.544833,S35,33.5,222.55,72.93
0.546114,S35,33.5,228.22,72.73
0.544833,S35,33.5,232.65,72.53
0.544833,S35,33.5,235.66,72.37
0.544833,S35,33.5,237.0,72.27
0.547395,S35,33.5,236.38,72.13
0.551239,S35,33.53,233.4,72.03
0.571741,S35,33.53,227.48,71.92
0.574303,S35,33.53,217.74,71.8
0.581991,S35,33.53,205.43,71.72
0.587116,S35,33.5,190.99,71.67
0.589679,S35,33.5,174.8,71.6
0.590961,S35,33.5,157.13,71.52
0.590961,S35,33.5,138.31,71.42
0.593523,S35,33.53,118.67,71.32
0.592242,S35,33.53,98.63,71.2
0.585835,S35,33.53,78.61,71.05
0.585835,S35,33.53,59.11,70.85
0.584554,S35,33.5,40.68,70.65
0.58071,S35,33.5,23.52,70.42
0.58071,S35,33.5,7.84,70.18
0.569178,S35,33.5,-6.17,69.95
0.565334,S35,33.53,-18.39,69.68
0.564053,S35,33.53,-28.81,69.43
0.560209,S35,33.53,-37.48,69.2
0.560209,S35,33.53,-44.55,68.98
0.555083,S35,33.53,-50.19,68.77
0.549958,S35,33.53,-54.56,68.57
0.549958,S35,33.53,-58.06,68.52
0.548677,S35,33.53,-61.0,68.5
0.546114,S35,33.53,-63.59,68.48
0.547395,S35,33.53,-65.96,68.52
0.547395,S35,33.53,-68.14,68.55
0.547395,S35,33.53,-70.11,68.62
0.549958,S35,33.5,-71.78,68.67
0.549958,S35,33.5,-73.03,68.77
0.549958,S35,33.5,-73.72,68.87
0.553802,S35,33.5,-73.86,68.97
0.548677,S35,33.55,-73.47,69.05
0.547395,S35,33.55,-72.57,69.15
0.544833,S35,33.55,-71.17,69.23
0.540989,S35,33.55,-69.27,69.33
0.54227,S35,33.55,-66.79,69.32
0.54227,S35,33.55,-63.66,69.35
0.540989,S35,33.55,-59.71,69.35
0.538426,S35,33.55,-54.8,69.32
0.539707,S35,33.53,-48.84,69.27
0.535863,S35,33.53,-41.87,69.22
0.534582,S35,33.53,-33.99,69.15
0.539707,S35,33.53,-25.45,69.18
0.537145,S35,33.53,-16.65,69.15
0.526894,S35,33.53,-8.11,69.12
0.534582,S35,33.53,-0.34,69.1
0.544833,S35,33.53,6.21,69.13
0.553802,S35,33.55,11.21,69.18
0.555083,S35,33.55,14.46,69.23
0.556365,S35,33.55,15.91,69.3
0.562771,S35,33.55,15.59,69.35
0.565334,S35,33.53,13.55,69.28
0.56149,S35,33.53,9.9,69.18
0.562771,S35,33.53,4.75,69.1
0.566615,S35,33.53,-1.75,68.98
0.569178,S35,33.55,-9.4,68.87
0.571741,S35,33.55,-18.0,68.73
0.575585,S35,33.55,-27.31,68.63
0.578147,S35,33.55,-37.12,68.55
0.578147,S35,33.55,-47.28,68.48
0.58071,S35,33.55,-57.62,68.4
0.589679,S35,33.55,-67.97,68.45
0.594804,S35,33.55,-78.01,68.48
0.601211,S35,33.55,-87.29,68.48
0.603774,S35,33.55,-95.1,68.6
0.605055,S35,33.55,-100.62,68.73
0.603774,S35,33.55,-102.96,69.03
0.603774,S35,33.55,-101.39,69.4
0.59993,S35,33.55,-95.53,69.78
0.597367,S35,33.55,-85.42,70.18
0.594804,S35,33.55,-71.6,70.58
0.593523,S35,33.57,-54.91,70.93
0.592242,S35,33.57,-36.33,71.35
0.587116,S35,33.57,-16.7,71.88
0.58071,S35,33.57,3.31,72.38
0.581991,S35,33.55,23.23,72.9
0.58071,S35,33.55,42.6,73.35
0.58071,S35,33.55,60.74,73.75
0.579428,S35,33.55,76.72,74.12
0.579428,S35,33.53,89.45,74.5
0.578147,S35,33.53,98.04,74.78
0.576866,S35,33.53,102.15,74.9
0.578147,S35,33.53,102.19,75.02
0.574303,S35,33.55,99.23,75.13
0.575585,S35,33.55,94.63,75.23
0.575585,S35,33.55,89.47,75.33
0.578147,S35,33.55,83.99,75.42
0.578147,S35,33.53,77.54,75.5
0.58071,S35,33.53,68.71,75.57
0.579428,S35,33.53,56.11,75.65
0.58071,S35,33.53,38.94,75.68
0.581991,S35,33.53,17.47,75.7
0.583273,S35,33.53,-7.0,75.7
0.581991,S35,33.53,-32.77,75.68
0.578147,S35,33.53,-58.39,75.63
0.576866,S35,33.57,-83.31,75.63
0.576866,S35,33.57,-107.89,75.53
0.575585,S35,33.57,-133.11,75.42
0.573022,S35,33.57,-160.07,75.3
0.573022,S35,33.55,-189.67,75.2
0.576866,S35,33.55,-222.54,75.12
0.573022,S35,33.55,-258.8,75.08
0.573022,S35,33.55,-297.41,75.12
0.574303,S35,33.55,-335.33,75.27
0.573022,S35,33.55,-367.18,75.45
0.575585,S35,33.55,-386.23,75.63
0.575585,S35,33.55,-386.77,75.8
0.576866,S35,33.55,-367.1,75.98
0.576866,S35,33.55,-331.26,76.17
0.576866,S35,33.55,-288.45,76.33
0.58071,S35,33.55,-249.9,76.52
0.579428,S35,33.55,-224.67,76.77
0.576866,S35,33.55,-216.55,77.0
0.579428,S35,33.55,-223.5,77.27
0.58071,S35,33.55,-239.78,77.48
0.578147,S35,33.55,-259.08,77.67
0.578147,S35,33.55,-276.98,77.85
0.578147,S35,33.55,-291.39,78.0
0.576866,S35,33.55,-301.29,78.13
0.576866,S35,33.55,-305.26,78.27
0.575585,S35,33.55,-300.92,78.42
0.574303,S35,33.55,-285.95,78.5
0.570459,S35,33.55,-259.71,78.58
0.569178,S35,33.53,-224.18,78.7
0.567897,S35,33.53,-183.38,78.7
0.567897,S35,33.53,-141.55,78.68
0.567897,S35,33.53,-101.25,78.57
0.565334,S35,33.53,-62.75,78.43
0.562771,S35,33.53,-25.13,78.32
0.557646,S35,33.53,11.45,78.22
0.556365,S35,33.53,43.98,77.98
0.557646,S35,33.53,66.38,77.8
0.556365,S35,33.53,71.51,77.58
0.553802,S35,33.53,54.17,77.25
0.552521,S35,33.53,13.81,76.82
0.555083,S35,33.53,-44.52,76.37
0.557646,S35,33.53,-111.37,75.95
0.557646,S35,33.53,-175.54,75.58
0.56149,S35,33.53,-227.1,75.23
0.564053,S35,33.55,-259.53,74.88
0.567897,S35,33.55,-270.57,74.65
0.566615,S35,33.55,-261.83,74.58
0.567897,S35,33.55,-237.59,74.53
0.569178,S35,33.57,-203.25,74.52
0.573022,S35,33.57,-163.97,74.48
0.570459,S35,33.57,-123.71,74.47
0.570459,S35,33.57,-84.88,74.43
0.569178,S35,33.55,-48.53,74.4
0.564053,S35,33.55,-14.74,74.33
0.564053,S35,33.55,17.14,74.22
0.562771,S35,33.55,48.32,74.12
0.558927,S35,33.59,80.41,74.02
0.558927,S35,33.59,114.92,73.93
0.557646,S35,33.59,152.53,73.92
0.556365,S35,33.59,192.4,73.92
0.555083,S35,33.57,232.22,73.97
0.552521,S35,33.57,269.1,74.1
0.551239,S35,33.57,300.91,74.25
0.549958,S35,33.57,327.32,74.43
0.551239,S35,33.57,349.59,74.58
0.549958,S35,33.57,369.27,74.65
0.547395,S35,33.57,386.6,74.73
0.546114,S35,33.57,399.53,74.77
0.546114,S35,33.55,404.25,74.72
0.544833,S35,33.55,396.96,74.62
0.543551,S35,33.55,375.68,74.52
0.543551,S35,33.55,341.29,74.42
0.54227,S35,33.55,297.1,74.3
0.54227,S35,33.55,247.49,74.2
0.546114,S35,33.55,196.14,74.1
0.549958,S35,33.55,145.28,74.0
0.547395,S35,33.57,95.57,73.9
0.552521,S35,33.57,46.75,73.85
0.553802,S35,33.57,-1.76,73.77
0.555083,S35,33.57,-50.61,73.72
0.552521,S35,33.59,-100.83,73.67
0.556365,S35,33.59,-154.3,73.62
0.556365,S35,33.59,-213.38,73.52
0.556365,S35,33.59,-279.56,73.4
0.557646,S35,33.57,-351.63,73.25
0.555083,S35,33.57,-424.5,73.12
0.553802,S35,33.57,-489.62,72.92
0.558927,S35,33.57,-537.37,72.72
0.553802,S35,33.57,-560.67,72.48
0.549958,S35,33.57,-557.74,72.28
0.551239,S35,33.57,-532.83,72.0
0.549958,S35,33.57,-494.34,71.67
0.547395,S35,33.57,-451.35,71.28
0.547395,S35,33.57,-410.46,70.87
0.546114,S35,33.57,-374.36,70.63
0.544833,S35,33.57,-342.56,70.53
0.54227,S35,33.57,-313.2,70.43
0.544833,S35,33.57,-284.83,70.35
0.543551,S35,33.57,-256.87,70.23
0.539707,S35,33.57,-229.25,70.22
0.539707,S35,33.59,-201.7,70.2
0.540989,S35,33.59,-173.41,70.18
0.535863,S35,33.59,-143.48,70.18
0.535863,S35,33.59,-111.59,70.2
0.537145,S35,33.59,-78.27,70.27
0.539707,S35,33.59,-44.62,70.32
0.537145,S35,33.59,-11.86,70.35
0.537145,S35,33.59,19.4,70.32
0.537145,S35,33.57,49.41,70.25
0.539707,S35,33.57,79.03,70.2
0.537145,S35,33.57,109.35,70.12
0.537145,S35,33.57,141.21,70.02
0.537145,S35,33.57,174.95,70.13
0.534582,S35,33.57,210.29,70.28
0.534582,S35,33.57,246.27,70.47
0.535863,S35,33.57,281.31,70.67
0.532019,S35,33.59,313.59,70.92
0.530738,S35,33.59,341.44,71.18
0.530738,S35,33.59,363.93,71.4
0.528175,S35,33.59,381.25,71.58
0.530738,S35,33.57,394.57,71.78
0.529457,S35,33.57,405.35,71.97
0.526894,S35,33.57,414.42,72.13
0.525613,S35,33.57,421.13,72.3
0.525613,S35,33.59,423.42,72.48
0.52305,S35,33.59,418.7,72.7
0.521769,S35,33.59,405.12,72.98
0.521769,S35,33.59,382.54,73.3
0.521769,S35,33.57,352.56,73.6
0.521769,S35,33.57,317.32,73.9
0.52305,S35,33.57,277.9,74.2
0.521769,S35,33.57,233.45,74.48
0.521769,S35,33.57,182.04,74.7
0.520487,S35,33.57,123.09,74.9
0.520487,S35,33.57,59.95,75.1
0.52305,S35,33.57,0.98,75.28
0.52305,S35,33.57,-42.28,75.5
0.520487,S35,33.57,-59.35,75.77
0.519206,S35,33.57,-45.63,76.05
0.520487,S35,33.57,-5.01,76.33
0.520487,S35,33.57,51.29,76.48
0.52305,S35,33.57,109.07,76.58
0.520487,S35,33.57,156.42,76.75
0.520487,S35,33.57,187.21,76.97
0.519206,S35,33.57,201.26,77.2
0.520487,S35,33.57,201.8,77.38
0.519206,S35,33.57,192.07,77.53
0.521769,S35,33.57,173.26,77.7
0.517925,S35,33.57,144.77,77.95
0.520487,S35,33.57,105.86,78.12
0.519206,S35,33.57,57.27,78.37
0.52305,S35,33.57,1.51,78.65
0.517925,S35,33.59,-58.22,78.92
0.520487,S35,33.59,-119.2,79.25
0.517925,S35,33.59,-179.44,79.38
0.517925,S35,33.59,-236.86,79.52
0.516643,S35,33.57,-288.01,79.27
0.516643,S35,33.57,-327.81,78.98
0.517925,S35,33.57,-351.23,78.72
0.512799,S35,33.57,-356.14,78.45
0.515362,S35,33.55,-345.6,78.18
0.514081,S35,33.55,-327.88,77.93
0.514081,S35,33.55,-313.41,77.68
0.512799,S35,33.55,-310.24,77.43
0.512799,S35,33.57,-320.42,77.13
0.510237,S35,33.57,-339.24,76.83
0.510237,S35,33.57,-358.02,76.53
0.511518,S35,33.57,-368.68,76.28
0.512799,S35,33.55,-367.42,76.02
0.511518,S35,33.55,-355.65,75.75
0.515362,S35,33.55,-338.02,75.52
0.515362,S35,33.55,-319.17,75.32
0.516643,S35,33.57,-301.27,74.9
0.516643,S35,33.57,-283.83,74.43
0.521769,S35,33.57,-265.22,73.9
0.517925,S35,33.57,-244.67,73.48
0.519206,S35,33.57,-223.25,73.03
0.517925,S35,33.57,-203.35,72.53
0.521769,S35,33.57,-186.99,72.03
0.521769,S35,33.57,-174.46,71.6
0.516643,S35,33.55,-163.97,71.2
0.519206,S35,33.55,-152.51,70.8
0.515362,S35,33.55,-137.37,70.42
0.516643,S35,33.55,-117.4,70.0
0.516643,S35,33.59,-93.44,69.65
0.515362,S35,33.59,-67.94,69.35
0.517925,S35,33.59,-43.65,68.93
0.517925,S35,33.59,-22.5,68.48
0.516643,S35,33.57,-4.84,68.03
0.520487,S35,33.57,10.56,67.58
0.519206,S35,33.57,25.76,67.12
0.520487,S35,33.57,42.71,66.65
0.516643,S35,33.57,62.47,66.25
0.515362,S35,33.57,85.0,65.83
0.516643,S35,33.57,109.39,65.4
0.516643,S35,33.57,134.42,64.98
0.520487,S35,33.57,158.93,64.58
0.516643,S35,33.57,181.94,64.15
0.516643,S35,33.57,202.49,63.7
0.514081,S35,33.57,219.53,63.3
0.512799,S35,33.57,231.96,63.05
0.512799,S35,33.57,238.88,62.83
0.512799,S35,33.57,239.92,62.6
0.511518,S35,33.57,235.36,62.35
0.510237,S35,33.57,226.04,62.12
0.511518,S35,33.57,213.08,61.92
0.511518,S35,33.57,197.67,61.73
0.512799,S35,33.57,180.9,61.47
0.514081,S35,33.55,163.71,61.15
0.514081,S35,33.55,146.96,60.92
0.516643,S35,33.55,131.31,60.68
0.521769,S35,33.55,117.09,60.4
0.520487,S35,33.55,104.27,60.15
0.517925,S35,33.55,92.47,59.83
0.520487,S35,33.55,81.21,59.53
0.520487,S35,33.55,70.09,59.22
0.521769,S35,33.55,58.95,59.27
0.519206,S35,33.55,47.93,59.35
0.517925,S35,33.55,37.38,59.42
0.516643,S35,33.55,27.88,59.53
0.517925,S35,33.55,20.03,59.73
0.511518,S35,33.55,14.42,59.95
0.516643,S35,33.55,11.31,60.15
0.520487,S35,33.55,10.48,60.35
0.525613,S35,33.55,11.12,60.57
0.517925,S35,33.55,11.87,60.77
0.520487,S35,33.55,11.28,60.98
0.520487,S35,33.55,8.3,61.18
0.515362,S35,33.55,2.69,61.42
0.515362,S35,33.55,-4.93,61.63
0.512799,S35,33.55,-13.16,61.87
0.514081,S35,33.55,-20.44,62.15
0.508955,S35,33.55,-25.51,62.43
0.510237,S35,33.55,-27.68,62.77
0.510237,S35,33.55,-26.93,63.17
0.510237,S35,33.55,-23.59,63.45
0.510237,S35,33.53,-18.07,63.7
0.510237,S35,33.53,-10.56,63.95
0.512799,S35,33.53,-1.1,64.23
0.507674,S35,33.53,10.14,64.47
0.505111,S35,33.55,22.63,64.67
0.50383,S35,33.55,35.32,64.8
0.502549,S35,33.55,46.87,64.92
0.499986,S35,33.55,56.03,65.08
0.502549,S35,33.55,62.18,65.18
0.499986,S35,33.55,65.54,65.28
0.502549,S35,33.55,67.05,65.42
0.497423,S35,33.55,68.05,65.52
0.497423,S35,33.55,69.78,65.68
0.497423,S35,33.55,72.96,65.85
0.492298,S35,33.55,77.6,66.0
0.497423,S35,33.55,83.14,66.12
0.494861,S35,33.55,88.65,66.22
0.498705,S35,33.55,93.35,66.35
0.496142,S35,33.55,97.11,66.45
0.497423,S35,33.55,100.96,66.62
0.496142,S35,33.55,107.15,66.8
0.496142,S35,33.55,118.71,66.95
0.492298,S35,33.55,138.61,67.12
0.491017,S35,33.55,168.9,67.18
0.492298,S35,33.55,209.92,67.33
0.493579,S35,33.55,260.06,67.47
0.491017,S35,33.55,315.84,67.58
0.491017,S35,33.55,372.32,68.15
0.499986,S35,33.55,423.83,68.68
0.497423,S35,33.55,464.89,69.18
0.497423,S35,33.55,491.4,69.65
0.496142,S35,33.55,501.64,70.18
0.498705,S35,33.53,496.75,70.72
0.494861,S35,33.53,480.33,71.2
0.496142,S35,33.53,457.24,71.62
0.497423,S35,33.53,432.05,72.07
0.496142,S35,33.55,407.83,72.5
0.496142,S35,33.55,385.75,72.95
0.494861,S35,33.55,365.49,73.45
0.494861,S35,33.55,346.04,73.95
0.494861,S35,33.55,326.45,74.42
0.494861,S35,33.55,306.18,74.87
0.492298,S35,33.55,285.01,75.38
0.488454,S35,33.55,262.85,75.87
0.491017,S35,33.55,239.79,76.18
0.488454,S35,33.55,216.11,76.55
0.488454,S35,33.55,192.3,76.9
0.489735,S35,33.55,168.9,77.23
0.488454,S35,33.53,146.33,77.57
0.492298,S35,33.53,124.59,77.93
0.487173,S35,33.53,103.28,78.22
0.489735,S35,33.53,81.78,78.5
0.494861,S35,33.55,59.54,78.77
0.497423,S35,33.55,36.4,79.02
0.499986,S35,33.55,12.64,79.22
0.50383,S35,33.55,-11.11,79.42
0.507674,S35,33.53,-34.12,79.72
0.502549,S35,33.53,-55.89,80.0
0.499986,S35,33.53,-76.27,80.27
0.50383,S35,33.53,-95.6,80.53
0.506393,S35,33.53,-114.57,80.83
0.508955,S35,33.53,-133.98,81.03
0.512799,S35,33.53,-154.25,81.2
0.515362,S35,33.53,-174.94,81.38
0.512799,S35,33.53,-194.63,81.48
0.517925,S35,33.53,-211.1,81.62
0.519206,S35,33.53,-222.29,81.87
0.516643,S35,33.53,-227.17,81.9
0.52305,S35,33.49,-226.36,81.95
0.520487,S35,33.49,-222.05,81.98
0.516643,S35,33.49,-217.15,81.97
0.514081,S35,33.49,-214.07,82.02
0.511518,S35,33.5,-214.01,82.05
0.510237,S35,33.5,-216.68,82.1
0.505111,S35,33.5,-220.79,82.15
0.507674,S35,33.5,-224.75,82.23
0.505111,S35,33.53,-227.39,82.32
0.505111,S35,33.53,-228.22,82.35
0.508955,S35,33.53,-227.39,82.53
0.510237,S35,33.53,-225.43,82.65
0.514081,S35,33.5,-222.92,82.72
0.516643,S35,33.5,-220.2,82.75
0.520487,S35,33.5,-217.33,82.75
0.520487,S35,33.5,-213.97,82.83
0.52305,S35,33.5,-209.68,82.7
0.524331,S35,33.5,-204.18,82.6
0.525613,S35,33.5,-197.73,82.52
0.52305,S35,33.5,-191.15,81.97
0.525613,S35,33.49,-185.45,81.43
0.530738,S35,33.49,-181.32,80.92
0.530738,S35,33.49,-178.67,80.42
0.526894,S35,33.49,-176.61,79.9
0.526894,S35,33.49,-173.8,79.38
0.524331,S35,33.49,-169.19,78.9
0.524331,S35,33.49,-162.43,78.48
0.52305,S35,33.49,-153.95,78.05
0.521769,S35,33.53,-144.57,77.62
0.521769,S35,33.53,-134.85,77.18
0.525613,S35,33.53,-124.8,76.7
0.52305,S35,33.53,-113.83,76.22
0.524331,S35,33.5,-101.18,75.78
0.525613,S35,33.5,-86.67,75.33
0.52305,S35,33.5,-71.12,74.83
0.521769,S35,33.5,-56.32,74.32
0.52305,S35,33.53,-44.48,73.9
0.521769,S35,33.53,-37.46,73.43
0.519206,S35,33.53,-36.14,72.98
0.517925,S35,33.53,-39.99,72.57
0.516643,S35,33.5,-47.11,72.13
0.517925,S35,33.5,-54.56,71.68
0.516643,S35,33.5,-58.96,71.32
0.520487,S35,33.5,-57.26,70.95
0.519206,S35,33.49,-47.65,70.57
0.516643,S35,33.49,-30.28,70.22
0.516643,S35,33.49,-7.39,69.88
0.515362,S35,33.49,17.45,69.52
0.520487,S35,33.5,40.84,69.03
0.520487,S35,33.5,61.34,68.55
