EDA_1645457685.000000,TEMP_1645457685.000000,BVP_1645457685.00,HR_1645457695.000000
0.568137,26.81,0.28,78.08
0.569418,26.81,0.23,78.1
0.566855,26.81,0.18,78.18
0.5707,26.83,0.15,78.27
0.571982,26.83,0.13,78.37
0.569418,26.83,0.13,78.5
0.568137,26.83,0.13,78.65
0.564292,26.81,0.14,78.77
0.560446,26.81,0.16,78.8
0.561728,26.81,0.18,78.88
0.561728,26.81,0.21,78.97
0.561728,26.83,0.24,79.03
0.565573,26.83,0.28,79.13
0.569418,26.83,0.32,79.23
0.57839,26.83,0.36,79.4
0.592489,26.83,0.41,79.55
0.597616,26.83,0.46,79.7
0.597616,26.83,0.5,79.85
0.596335,26.83,0.55,79.98
0.596335,26.85,0.6,80.15
0.596335,26.85,0.66,80.33
0.60018,26.85,0.71,80.52
0.60018,26.85,0.78,80.72
0.591208,26.85,0.84,80.92
0.584799,26.85,0.91,81.13
0.582236,26.85,0.99,81.37
0.583517,26.85,1.08,81.55
0.587362,26.83,1.18,81.72
0.587362,26.83,1.29,81.87
0.587362,26.83,1.41,82.02
0.588644,26.83,1.55,82.17
0.589926,26.83,1.7,82.33
0.592489,26.83,1.87,82.52
0.588644,26.83,2.06,82.72
0.589926,26.83,2.27,82.93
0.591208,26.81,2.51,83.08
0.593771,26.81,2.76,83.32
0.593771,26.81,3.05,83.57
0.592489,26.81,3.37,83.78
0.595053,26.83,3.71,83.85
0.592489,26.83,4.09,83.9
0.592489,26.83,4.5,83.97
0.597616,26.83,4.95,84.02
0.596335,26.83,5.43,84.1
0.595053,26.83,5.96,84.23
0.595053,26.83,6.52,84.37
0.595053,26.83,7.12,84.52
0.597616,26.85,7.77,84.7
0.592489,26.85,8.46,84.85
0.593771,26.85,9.19,84.97
0.595053,26.85,9.97,85.05
0.595053,26.85,10.8,85.1
0.593771,26.85,11.67,85.1
0.596335,26.85,12.59,85.12
0.591208,26.85,13.55,85.12
0.595053,26.87,14.57,85.08
0.593771,26.87,15.66,85.0
0.593771,26.87,16.81,84.95
0.592489,26.87,18.02,84.97
0.591208,26.83,19.28,84.97
0.593771,26.83,20.56,84.93
0.589926,26.83,21.82,84.9
0.593771,26.83,22.99,84.88
0.592489,26.87,23.99,84.97
0.591208,26.87,24.7,84.97
0.592489,26.87,24.98,84.95
0.593771,26.87,24.75,84.93
0.595053,26.83,23.88,84.9
0.598898,26.83,22.33,84.97
0.593771,26.83,20.05,84.8
0.592489,26.83,17.08,84.57
0.592489,26.85,13.49,84.25
0.592489,26.85,9.42,83.9
0.593771,26.85,5.03,83.57
0.593771,26.85,0.53,83.15
0.591208,26.85,-3.86,82.73
0.589926,26.85,-7.93,82.33
0.588644,26.85,-11.51,81.88
0.589926,26.85,-14.43,81.43
0.591208,26.85,-16.63,80.95
0.589926,26.85,-18.11,80.45
0.592489,26.85,-18.88,79.97
0.592489,26.85,-19.06,79.47
0.593771,26.83,-18.75,78.92
0.591208,26.83,-18.05,78.33
0.589926,26.83,-17.04,77.73
0.588644,26.83,-15.79,77.58
0.591208,26.83,-14.35,77.42
0.591208,26.83,-12.79,77.25
0.589926,26.83,-11.16,77.13
0.589926,26.83,-9.51,77.0
0.592489,26.87,-7.94,76.85
0.589926,26.87,-6.47,76.67
0.589926,26.87,-5.07,76.48
0.589926,26.87,-3.71,76.33
0.589926,26.83,-2.29,76.18
0.589926,26.83,-0.75,75.97
0.589926,26.83,0.96,75.75
0.591208,26.83,2.81,75.55
0.588644,26.83,4.82,75.5
0.592489,26.83,6.8,75.5
0.591208,26.83,8.67,75.57
0.592489,26.83,10.47,75.6
0.589926,26.83,12.27,75.62
0.589926,26.83,14.23,75.58
0.591208,26.83,16.43,75.38
0.589926,26.83,18.89,75.18
0.591208,26.83,21.54,75.0
0.591208,26.83,24.29,74.87
0.593771,26.83,26.73,74.77
0.593771,26.83,28.69,74.72
0.591208,26.83,30.25,74.72
0.591208,26.83,31.69,74.82
0.591208,26.83,33.37,74.9
0.591208,26.83,35.57,74.98
0.592489,26.81,38.37,75.1
0.588644,26.81,41.56,75.27
0.587362,26.81,44.89,75.45
0.589926,26.81,47.58,75.6
0.595053,26.81,49.29,75.77
0.593771,26.81,50.09,75.92
0.593771,26.81,50.45,76.05
0.596335,26.81,50.96,76.12
0.60018,26.81,52.08,76.12
0.601461,26.81,53.85,76.2
0.601461,26.81,55.85,76.28
0.604025,26.81,57.55,76.37
0.605307,26.81,57.65,76.48
0.612997,26.81,55.52,76.57
0.612997,26.81,51.12,76.82
0.618124,26.81,44.87,77.1
0.619405,26.81,37.25,77.5
0.621969,26.81,28.34,77.9
0.623251,26.81,17.37,78.28
0.623251,26.81,2.33,78.7
0.623251,26.81,-14.71,79.12
0.621969,26.81,-34.01,79.5
0.624532,26.81,-56.23,79.9
0.621969,26.81,-82.04,80.37
0.621969,26.81,-111.6,80.85
0.620687,26.81,-143.89,81.35
0.621969,26.81,-176.25,81.85
0.623251,26.81,-204.44,82.33
0.621969,26.81,-223.63,82.87
0.619405,26.81,-229.96,83.43
0.618124,26.81,-222.84,84.02
0.620687,26.81,-204.55,84.2
0.618124,26.81,-179.59,84.4
0.620687,26.81,-152.99,84.63
0.616842,26.81,-128.52,84.83
0.618124,26.81,-107.74,85.08
0.618124,26.81,-90.31,85.37
0.616842,26.81,-75.07,85.62
0.619405,26.81,-61.02,85.88
0.616842,26.81,-48.43,86.12
0.614279,26.79,-37.76,86.33
0.614279,26.79,-29.13,86.55
0.61556,26.79,-22.02,86.75
0.612997,26.79,-15.55,86.93
0.61556,26.81,-8.94,87.08
0.612997,26.81,-2.06,87.2
0.614279,26.81,4.64,87.02
0.614279,26.81,10.46,86.87
0.61556,26.77,14.63,86.78
0.61556,26.77,17.05,86.7
0.619405,26.77,18.26,86.77
0.620687,26.77,19.14,86.82
0.614279,26.81,20.43,86.83
0.618124,26.81,22.51,86.85
0.616842,26.81,25.27,86.85
0.619405,26.81,28.16,86.83
0.618124,26.81,30.54,86.82
0.619405,26.81,31.69,86.78
0.618124,26.81,31.33,86.77
0.620687,26.81,29.61,86.77
0.620687,26.79,27.16,86.77
0.619405,26.79,24.75,86.77
0.616842,26.79,22.98,86.75
0.612997,26.79,22.12,86.72
0.61556,26.81,21.99,86.68
0.616842,26.81,22.1,86.68
0.61556,26.81,21.86,86.72
0.616842,26.81,20.96,86.73
0.618124,26.79,19.36,86.7
0.61556,26.79,17.34,86.6
0.618124,26.79,15.31,86.48
0.618124,26.79,13.64,86.32
0.623251,26.77,12.63,86.18
0.624532,26.77,12.41,86.08
0.620687,26.77,13.0,86.02
0.621969,26.77,14.25,85.95
0.620687,26.79,15.88,85.87
0.621969,26.79,17.46,85.78
0.624532,26.79,18.55,85.73
0.621969,26.79,18.81,85.68
0.620687,26.79,18.19,85.7
0.620687,26.79,16.93,85.7
0.621969,26.79,15.47,85.7
0.619405,26.79,14.23,85.62
0.619405,26.79,13.47,85.5
0.623251,26.79,13.13,85.35
0.621969,26.79,13.0,85.15
0.620687,26.79,12.79,85.03
0.619405,26.79,12.34,84.87
0.620687,26.79,11.64,84.73
0.623251,26.79,10.84,84.6
0.620687,26.79,10.18,84.47
0.620687,26.77,9.89,84.23
0.620687,26.77,10.17,83.97
0.620687,26.77,11.04,83.68
0.621969,26.77,12.36,83.38
0.624532,26.79,13.78,83.07
0.621969,26.79,14.86,82.8
0.621969,26.79,15.23,82.45
0.621969,26.79,14.75,81.9
0.623251,26.77,13.58,81.38
0.623251,26.77,12.05,80.85
0.623251,26.77,10.55,80.37
0.620687,26.77,9.32,79.87
0.624532,26.77,8.4,79.37
0.624532,26.77,7.68,78.9
0.625814,26.77,7.11,78.63
0.627096,26.77,6.66,78.35
0.623251,26.79,6.41,78.07
0.624532,26.79,6.35,77.83
0.625814,26.79,6.35,77.55
0.627096,26.79,6.15,77.27
0.625814,26.77,5.49,76.95
0.623251,26.77,4.23,76.63
0.625814,26.77,2.47,76.28
0.627096,26.77,0.49,75.92
0.625814,26.79,-1.41,75.58
0.623251,26.79,-3.04,75.12
0.627096,26.79,-4.43,74.67
0.628377,26.79,-5.83,74.18
0.624532,26.77,-7.51,73.72
0.623251,26.77,-9.63,73.27
0.624532,26.77,-12.14,72.83
0.625814,26.77,-14.79,72.42
0.623251,26.79,-17.25,72.0
0.624532,26.79,-19.29,71.57
0.619405,26.79,-20.8,71.22
0.619405,26.79,-21.79,70.9
0.627096,26.79,-22.32,70.53
0.627096,26.79,-22.37,70.22
0.627096,26.79,-21.85,69.92
0.630941,26.79,-20.66,69.67
0.630941,26.77,-18.86,69.42
0.632223,26.77,-16.7,69.28
0.633504,26.77,-14.58,69.15
0.636068,26.77,-12.86,69.05
0.638631,26.77,-11.69,68.93
0.639913,26.77,-10.97,68.82
0.638631,26.77,-10.41,68.68
0.637349,26.77,-9.71,68.57
0.634786,26.77,-8.67,68.4
0.636068,26.77,-7.27,68.27
0.634786,26.77,-5.57,68.15
0.636068,26.77,-3.69,68.07
0.633504,26.79,-1.75,68.0
0.633504,26.79,0.1,67.98
0.633504,26.79,1.72,67.97
0.636068,26.79,2.96,67.85
0.636068,26.81,3.8,67.82
0.637349,26.81,4.36,67.8
0.636068,26.81,4.88,67.73
0.633504,26.81,5.58,67.77
0.638631,26.77,6.57,68.02
0.637349,26.77,7.75,68.27
0.637349,26.77,8.89,68.48
0.638631,26.77,9.69,68.6
0.642476,26.79,9.97,68.75
0.641195,26.79,9.68,68.92
0.641195,26.79,8.92,69.17
0.646321,26.79,7.84,69.62
0.646321,26.75,6.6,70.08
0.643758,26.75,5.32,70.55
0.642476,26.75,4.09,70.98
0.643758,26.75,2.97,71.5
0.643758,26.79,2.06,72.03
0.641195,26.79,1.38,72.55
0.638631,26.79,0.98,73.1
0.643758,26.79,0.81,73.68
0.643758,26.79,0.83,74.28
0.642476,26.79,0.95,74.82
0.641195,26.79,1.06,75.35
0.643758,26.79,1.03,75.87
0.642476,26.79,0.77,76.38
0.639913,26.79,0.22,76.85
0.641195,26.79,-0.56,77.35
0.639913,26.79,-1.41,77.85
0.642476,26.77,-2.14,78.3
0.642476,26.77,-2.55,78.85
0.642476,26.77,-2.57,79.38
0.643758,26.77,-2.32,79.95
0.646321,26.79,-2.02,80.48
0.647603,26.79,-1.99,80.97
0.648885,26.79,-2.45,81.45
0.65273,26.79,-3.48,81.88
0.65273,26.79,-4.99,82.32
0.65273,26.79,-6.8,82.8
0.654012,26.79,-8.7,83.12
0.656575,26.79,-10.51,83.42
0.656575,26.77,-12.14,83.65
0.655293,26.77,-13.58,83.87
0.661702,26.77,-14.93,84.07
0.659139,26.77,-16.29,84.27
0.659139,26.77,-17.79,84.42
0.657857,26.77,-19.53,84.45
0.657857,26.77,-21.53,84.47
0.65273,26.77,-23.78,84.5
0.655293,26.77,-26.22,84.53
0.65273,26.77,-28.88,84.58
0.659139,26.77,-31.8,84.65
0.65273,26.77,-35.03,84.7
0.65273,26.79,-38.51,84.73
0.654012,26.79,-41.96,84.83
0.648885,26.79,-45.0,85.02
0.650167,26.79,-47.27,85.18
0.646321,26.79,-48.68,85.42
0.650167,26.79,-49.52,85.58
0.657857,26.79,-50.31,85.78
0.651448,26.79,-51.65,86.03
0.648885,26.77,-53.9,86.25
0.651448,26.77,-57.12,86.4
0.650167,26.77,-61.11,86.58
0.65273,26.77,-65.52,86.6
0.651448,26.79,-69.88,86.52
0.651448,26.79,-73.59,86.43
0.654012,26.79,-75.89,86.38
0.654012,26.79,-75.9,86.43
0.655293,26.77,-72.94,86.43
0.65273,26.77,-66.77,86.4
0.654012,26.77,-57.73,86.35
0.655293,26.77,-46.5,86.35
0.656575,26.79,-33.79,86.32
0.655293,26.79,-20.01,86.27
0.654012,26.79,-5.28,86.2
0.654012,26.79,10.34,86.07
0.655293,26.77,26.51,85.93
0.656575,26.77,42.5,85.88
0.656575,26.77,57.28,85.8
0.66042,26.77,69.96,85.67
0.655293,26.77,80.16,85.45
0.659139,26.77,88.16,85.23
0.657857,26.77,94.77,85.0
0.66042,26.77,100.96,84.82
0.657857,26.79,107.37,84.72
0.66042,26.79,114.07,84.58
0.661702,26.79,120.49,84.45
0.657857,26.79,125.73,84.33
0.66042,26.79,128.95,84.28
0.66042,26.79,129.79,84.25
0.662984,26.79,128.5,84.2
0.657857,26.79,125.8,84.17
0.66042,26.79,122.52,84.28
0.655293,26.79,119.19,84.4
0.657857,26.79,116.0,84.5
0.656575,26.79,112.82,84.65
0.66042,26.79,109.54,84.8
0.657857,26.79,106.16,84.9
0.657857,26.79,102.75,85.07
0.656575,26.79,99.26,85.17
0.657857,26.79,95.38,85.43
0.659139,26.79,90.56,85.72
0.66042,26.79,84.26,86.05
0.661702,26.79,76.27,86.35
0.662984,26.79,66.83,86.73
0.665547,26.79,56.75,87.12
0.664266,26.79,47.06,87.58
0.668111,26.79,38.75,88.1
0.668111,26.79,32.41,88.62
0.668111,26.79,27.99,89.13
0.671956,26.79,24.85,89.68
0.673238,26.79,21.92,90.22
0.670674,26.79,18.22,90.77
0.671956,26.79,13.26,91.2
0.673238,26.79,7.28,91.5
0.671956,26.79,1.14,91.72
0.671956,26.79,-4.07,91.87
0.669392,26.79,-7.58,92.07
0.669392,26.79,-9.23,92.27
0.666829,26.79,-9.47,92.45
0.666829,26.79,-9.13,92.4
0.666829,26.79,-8.92,92.32
0.666829,26.79,-9.23,92.23
0.661702,26.79,-9.97,92.2
0.664266,26.81,-10.75,92.17
0.665547,26.81,-11.09,92.2
0.666829,26.81,-10.64,92.25
0.662984,26.81,-9.31,92.27
0.665547,26.81,-7.17,91.98
0.662984,26.81,-4.34,91.73
0.662984,26.81,-0.89,91.52
0.665547,26.81,3.17,91.25
0.666829,26.79,7.8,91.02
0.669392,26.79,12.81,90.82
0.666829,26.79,17.74,90.68
0.674519,26.79,22.05,90.52
0.673238,26.79,25.3,90.37
0.671956,26.79,27.36,90.05
0.673238,26.79,28.53,89.77
0.675801,26.79,29.37,89.5
0.677083,26.79,30.46,89.28
0.675801,26.79,32.1,89.15
0.675801,26.79,34.19,89.05
0.677083,26.79,36.21,88.92
0.678364,26.79,37.39,88.77
0.675801,26.79,36.9,88.7
0.675801,26.79,34.15,88.65
0.677083,26.79,28.94,88.58
0.673238,26.81,21.57,88.45
0.673238,26.81,12.86,88.3
0.674519,26.81,3.82,88.07
0.669392,26.81,-4.58,87.82
0.670674,26.79,-11.74,87.43
0.671956,26.79,-17.55,87.08
0.674519,26.79,-22.25,86.78
0.671956,26.79,-26.22,86.48
0.668111,26.79,-29.77,86.18
0.673238,26.79,-33.09,85.88
0.668111,26.79,-36.33,85.57
0.669392,26.79,-39.65,85.3
0.670674,26.81,-43.17,85.0
0.670674,26.81,-46.84,84.72
0.670674,26.81,-50.25,84.4
0.669392,26.81,-52.72,84.12
0.669392,26.83,-53.5,83.77
0.670674,26.83,-52.14,83.38
0.670674,26.83,-48.8,82.93
0.669392,26.83,-44.21,82.42
0.668111,26.79,-39.45,81.9
0.669392,26.79,-35.46,81.37
0.669392,26.79,-32.66,80.77
0.669392,26.79,-30.84,80.17
0.670674,26.79,-29.36,79.55
0.669392,26.79,-27.55,78.97
0.670674,26.79,-25.1,78.45
0.670674,26.79,-22.21,78.03
0.671956,26.79,-19.4,77.63
0.670674,26.79,-17.15,77.2
0.669392,26.79,-15.62,76.77
0.669392,26.79,-14.61,76.32
0.671956,26.79,-13.75,76.08
0.670674,26.79,-12.82,75.88
0.670674,26.79,-11.89,75.62
0.670674,26.79,-11.33,75.28
0.670674,26.81,-11.51,74.93
0.673238,26.81,-12.55,74.53
0.670674,26.81,-14.24,74.15
0.671956,26.81,-16.18,73.75
0.671956,26.83,-17.98,73.67
0.673238,26.83,-19.4,73.55
0.673238,26.83,-20.35,73.4
0.670674,26.83,-20.76,73.25
0.670674,26.79,-20.48,73.12
0.673238,26.79,-19.42,72.97
0.671956,26.79,-17.69,72.73
0.671956,26.79,-15.71,72.63
0.671956,26.81,-14.16,72.58
0.671956,26.81,-13.69,72.88
0.677083,26.81,-14.51,73.18
0.677083,26.81,-16.27,73.45
0.678364,26.81,-18.2,73.73
0.680928,26.81,-19.46,73.97
0.684773,26.81,-19.67,74.22
0.686055,26.81,-19.03,74.47
0.693745,26.79,-18.29,74.68
0.696308,26.79,-18.39,74.9
0.701435,26.79,-20.07,75.08
0.700154,26.79,-23.62,75.27
0.70528,26.81,-28.63,75.47
0.707844,26.81,-33.98,75.78
0.711689,26.81,-37.86,76.27
0.711689,26.81,-38.15,76.77
0.707844,26.79,-32.97,77.27
0.711689,26.79,-21.47,77.75
0.709126,26.79,-4.32,78.18
0.709126,26.79,16.3,78.63
0.706562,26.83,37.36,79.1
0.706562,26.83,55.88,79.58
0.70528,26.83,69.89,80.07
0.702717,26.83,78.78,80.58
0.701435,26.79,83.04,81.08
0.701435,26.79,83.69,81.63
0.702717,26.79,81.7,82.17
0.702717,26.79,77.68,82.7
0.702717,26.77,72.06,83.23
0.698872,26.77,65.3,83.77
0.701435,26.77,58.04,84.33
0.703999,26.77,51.07,84.85
0.703999,26.81,45.09,85.37
0.703999,26.81,40.54,85.9
0.706562,26.81,37.5,86.45
0.703999,26.81,35.65,87.0
0.70528,26.79,34.34,87.55
0.70528,26.79,32.81,88.15
0.703999,26.79,30.25,88.72
0.706562,26.79,26.16,89.27
0.707844,26.81,20.42,89.85
0.70528,26.81,13.35,90.47
0.70528,26.81,5.51,91.05
0.703999,26.81,-2.54,91.82
0.706562,26.81,-10.46,92.6
0.70528,26.81,-18.12,93.42
0.710407,26.81,-25.45,94.28
0.709126,26.81,-32.25,95.2
0.706562,26.81,-38.07,96.12
0.706562,26.81,-42.36,97.02
0.709126,26.81,-44.77,97.9
0.709126,26.81,-45.46,98.82
0.706562,26.79,-45.09,99.67
0.706562,26.79,-44.68,100.52
0.710407,26.79,-45.18,101.37
0.709126,26.79,-47.07,102.23
0.711689,26.79,-50.23,103.03
0.711689,26.79,-54.07,103.8
0.711689,26.79,-57.82,104.48
0.712971,26.79,-60.88,105.12
0.714252,26.81,-62.93,105.7
0.714252,26.81,-63.96,106.02
0.715534,26.81,-64.09,106.3
0.716816,26.81,-63.46,106.6
0.715534,26.83,-62.17,106.85
0.719379,26.83,-60.32,107.1
0.716816,26.83,-58.0,107.35
0.721943,26.83,-55.36,107.68
0.718098,26.83,-52.56,108.03
0.723224,26.83,-49.73,108.3
0.725788,26.83,-46.96,108.6
0.724506,26.83,-44.31,108.93
0.729633,26.81,-41.82,109.27
0.730915,26.81,-39.43,109.52
0.730915,26.81,-37.08,109.77
0.733478,26.81,-34.66,109.95
0.730915,26.79,-32.08,110.17
0.728351,26.79,-29.37,110.3
0.728351,26.79,-26.68,110.23
0.729633,26.79,-24.23,110.13
0.72707,26.79,-22.23,110.0
0.725788,26.79,-20.71,109.83
0.721943,26.79,-19.55,109.53
0.723224,26.79,-18.45,109.23
0.723224,26.81,-17.11,108.97
0.729633,26.81,-15.31,108.65
0.729633,26.81,-13.08,108.35
0.741168,26.81,-10.58,108.05
0.747577,26.81,-8.09,107.78
0.756549,26.81,-5.82,107.55
0.766803,26.81,-3.79,107.25
0.766803,26.81,-1.9,107.0
0.766803,26.83,-0.04,106.72
0.768085,26.83,1.84,106.38
0.774493,26.83,3.62,106.12
0.770648,26.83,5.07,105.85
0.766803,26.81,6.01,105.58
0.766803,26.81,6.42,105.3
0.765521,26.81,6.47,105.05
0.762958,26.81,6.4,104.85
0.766803,26.81,6.41,104.67
0.768085,26.81,6.54,104.43
0.769366,26.81,6.74,104.18
0.773211,26.81,6.87,103.77
0.77193,26.79,6.9,103.35
0.770648,26.79,6.84,102.88
0.769366,26.79,6.82,102.52
0.770648,26.79,6.9,102.22
0.770648,26.79,7.23,101.92
0.764239,26.79,7.95,101.63
0.768085,26.79,9.21,101.33
0.765521,26.79,11.11,101.07
0.764239,26.81,13.58,100.88
0.760394,26.81,16.35,100.72
0.761676,26.81,18.98,100.5
0.761676,26.81,21.04,100.27
0.764239,26.79,22.23,100.05
0.765521,26.79,22.47,99.85
0.764239,26.79,21.87,99.75
0.765521,26.79,20.59,99.6
0.765521,26.81,18.74,99.43
0.768085,26.81,16.35,99.23
0.765521,26.81,13.44,99.03
0.770648,26.81,10.12,98.82
0.769366,26.81,6.67,98.6
0.769366,26.81,3.43,98.35
0.774493,26.81,0.7,98.15
0.774493,26.81,-1.41,97.92
0.77962,26.79,-2.99,97.7
0.780902,26.79,-4.29,97.6
0.783465,26.79,-5.59,97.48
0.784747,26.79,-7.06,97.4
0.78731,26.81,-8.69,97.37
0.78731,26.81,-10.3,97.38
0.788592,26.81,-11.62,97.27
0.788592,26.81,-12.48,97.2
0.788592,26.81,-12.77,97.1
0.792437,26.81,-12.6,97.13
0.795001,26.81,-12.13,97.33
0.798846,26.81,-11.59,97.47
0.801409,26.85,-11.1,97.63
0.806536,26.85,-10.69,97.75
0.810381,26.85,-10.28,98.0
0.810381,26.85,-9.67,98.22
0.807818,26.83,-8.7,98.47
0.806536,26.83,-7.26,98.72
0.805254,26.83,-5.4,98.9
0.806536,26.83,-3.27,99.08
0.802691,26.81,-1.1,99.27
0.802691,26.81,0.81,99.48
0.801409,26.81,2.15,99.75
0.798846,26.81,2.59,100.03
0.797564,26.81,1.85,100.3
0.796282,26.81,-0.25,100.72
0.797564,26.81,-3.59,100.98
0.796282,26.81,-7.68,101.32
0.796282,26.81,-11.75,101.63
0.792437,26.81,-14.86,101.88
0.793719,26.81,-16.32,102.08
0.792437,26.81,-15.78,102.25
0.796282,26.81,-13.41,102.33
0.791155,26.81,-9.67,102.45
0.792437,26.81,-5.15,102.67
0.796282,26.81,-0.4,102.93
0.802691,26.81,4.1,103.25
0.809099,26.81,7.95,103.62
0.812945,26.81,10.79,103.83
0.819353,26.81,12.32,104.07
0.823198,26.81,12.38,104.27
