EDA_1644840744.000000,TEMP_1644840744.000000,BVP_1644840744.00,HR_1644840754.000000
0.111476,28.19,-6.85,99.12
0.111476,28.17,3.47,99.2
0.108913,28.17,11.36,99.28
0.111476,28.17,16.85,99.37
0.108913,28.17,20.3,99.43
0.108913,28.19,22.19,99.48
0.108913,28.19,22.81,99.52
0.111476,28.19,22.31,99.53
0.110194,28.19,20.8,99.55
0.111476,28.19,18.43,99.55
0.110194,28.19,15.49,99.55
0.110194,28.19,12.39,99.55
0.110194,28.19,9.62,99.53
0.111476,28.19,7.54,99.52
0.110194,28.19,6.34,99.5
0.111476,28.19,5.96,99.48
0.110194,28.19,6.09,99.48
0.108913,28.19,6.34,99.48
0.110194,28.19,6.39,99.5
0.110194,28.19,6.08,99.53
0.110194,28.19,5.39,99.57
0.108913,28.21,4.44,99.58
0.111476,28.21,3.32,99.6
0.111476,28.21,2.07,99.6
0.108913,28.21,0.61,99.58
0.110194,28.21,-1.15,99.53
0.108913,28.21,-3.28,99.47
0.110194,28.21,-5.81,99.4
0.110194,28.21,-8.68,99.32
0.111476,28.21,-11.84,99.25
0.110194,28.21,-15.13,99.2
0.110194,28.21,-18.27,99.15
0.110194,28.21,-20.85,99.12
0.110194,28.21,-22.26,99.1
0.110194,28.21,-21.91,99.1
0.111476,28.21,-19.47,99.12
0.111476,28.21,-14.97,99.13
0.111476,28.23,-8.95,99.15
0.110194,28.23,-2.26,99.17
0.110194,28.23,4.21,99.18
0.110194,28.23,9.71,99.2
0.110194,28.23,13.86,99.23
0.108913,28.23,16.53,99.27
0.111476,28.23,17.76,99.32
0.108913,28.23,17.64,99.38
0.110194,28.21,16.24,99.47
0.112757,28.21,13.71,99.55
0.110194,28.21,10.28,99.63
0.110194,28.21,6.34,99.72
0.110194,28.23,2.32,99.73
0.110194,28.23,-1.3,99.73
0.110194,28.23,-4.18,99.72
0.110194,28.23,-6.1,99.68
0.110194,28.27,-7.09,99.65
0.110194,28.27,-7.28,99.62
0.112757,28.27,-6.94,99.58
0.111476,28.27,-6.31,99.55
0.111476,28.21,-5.63,99.52
0.108913,28.21,-5.02,99.48
0.110194,28.21,-4.55,99.42
0.110194,28.21,-4.3,99.32
0.110194,28.25,-4.34,99.22
0.112757,28.25,-4.76,99.1
0.111476,28.25,-5.65,98.97
0.111476,28.25,-6.99,98.83
0.111476,28.25,-8.76,98.72
0.110194,28.25,-10.81,98.62
0.110194,28.25,-13.04,98.52
0.110194,28.25,-15.37,98.42
0.112757,28.25,-17.66,98.33
0.108913,28.25,-19.68,98.25
0.111476,28.25,-21.01,98.17
0.110194,28.25,-21.04,98.12
0.110194,28.25,-19.22,98.08
0.110194,28.25,-15.18,98.05
0.112757,28.25,-8.99,98.03
0.111476,28.25,-1.23,98.02
0.111476,28.25,7.14,98.0
0.110194,28.25,15.07,97.97
0.110194,28.25,21.71,97.93
0.110194,28.25,26.55,97.9
0.110194,28.25,29.48,97.87
0.111476,28.25,30.66,97.83
0.110194,28.25,30.37,97.82
0.111476,28.25,28.85,97.82
0.110194,28.29,26.31,97.83
0.110194,28.29,23.08,97.88
0.110194,28.29,19.55,97.93
0.110194,28.29,16.15,98.02
0.112757,28.27,13.36,98.1
0.108913,28.27,11.4,98.17
0.111476,28.27,10.29,98.23
0.108913,28.27,9.78,98.3
0.111476,28.27,9.46,98.35
0.110194,28.27,8.97,98.38
0.112757,28.27,8.03,98.43
0.110194,28.27,6.59,98.5
0.111476,28.27,4.77,98.58
0.111476,28.27,2.76,98.68
0.110194,28.27,0.77,98.8
0.111476,28.27,-1.05,98.93
0.111476,28.29,-2.67,99.05
0.112757,28.29,-4.11,99.17
0.108913,28.29,-5.54,99.25
0.111476,28.29,-7.07,99.28
0.110194,28.27,-8.87,99.3
0.110194,28.27,-11.02,99.3
0.111476,28.27,-13.52,99.3
0.111476,28.27,-16.18,99.32
0.111476,28.29,-18.66,99.38
0.112757,28.29,-20.46,99.47
0.112757,28.29,-21.02,99.57
0.111476,28.29,-19.86,99.68
0.111476,28.29,-16.78,99.8
0.110194,28.29,-11.94,99.92
0.111476,28.29,-5.95,100.03
0.111476,28.29,0.37,100.15
0.112757,28.29,6.15,100.27
0.111476,28.29,10.73,100.38
0.111476,28.29,13.86,100.52
0.110194,28.29,15.58,100.67
0.110194,28.29,16.14,100.82
0.111476,28.29,15.83,100.97
0.110194,28.29,14.85,101.13
0.111476,28.29,13.4,101.3
0.111476,28.29,11.64,101.47
0.112757,28.29,9.79,101.65
0.110194,28.29,8.12,101.85
0.111476,28.29,6.84,102.05
0.111476,28.31,6.04,102.23
0.111476,28.31,5.65,102.4
0.112757,28.31,5.52,102.57
0.110194,28.31,5.51,102.7
0.112757,28.31,5.5,102.72
0.112757,28.31,5.46,102.77
0.110194,28.31,5.34,102.8
0.110194,28.31,5.08,102.82
0.112757,28.31,4.6,102.83
0.111476,28.31,3.79,102.83
0.110194,28.31,2.61,102.83
0.112757,28.31,1.04,102.83
0.110194,28.31,-0.85,102.85
0.111476,28.31,-2.98,102.88
0.111476,28.31,-5.28,102.92
0.111476,28.31,-7.66,102.98
0.112757,28.33,-10.14,103.07
0.111476,28.33,-12.74,103.13
0.111476,28.33,-15.51,103.18
0.110194,28.33,-18.38,103.18
0.111476,28.31,-21.1,103.13
0.111476,28.31,-23.18,103.05
0.110194,28.31,-24.0,102.92
0.112757,28.31,-23.04,102.77
0.110194,28.31,-20.11,102.62
0.112757,28.31,-15.47,102.45
0.112757,28.31,-9.83,102.27
0.111476,28.31,-4.07,102.07
0.111476,28.31,0.98,101.85
0.111476,28.31,4.88,101.62
0.111476,28.31,7.51,101.35
0.111476,28.31,9.07,101.07
0.111476,28.33,9.88,100.78
0.111476,28.33,10.21,100.52
0.110194,28.33,10.24,100.25
0.111476,28.33,10.1,100.0
0.110194,28.35,9.91,99.75
0.112757,28.35,9.83,99.53
0.112757,28.35,9.99,99.28
0.112757,28.35,10.48,98.97
0.111476,28.33,11.28,98.6
0.111476,28.33,12.23,98.22
0.111476,28.33,13.09,97.83
0.112757,28.33,13.57,97.47
0.111476,28.33,13.51,97.12
0.112757,28.33,12.84,96.97
0.114038,28.33,11.62,96.83
0.111476,28.33,9.99,96.67
0.111476,28.35,8.04,96.52
0.111476,28.35,5.81,96.32
0.112757,28.35,3.29,96.13
0.111476,28.35,0.52,95.92
0.111476,28.35,-2.47,95.67
0.111476,28.35,-5.57,95.4
0.110194,28.35,-8.69,95.1
0.111476,28.35,-11.77,94.82
0.110194,28.37,-14.81,94.55
0.111476,28.37,-17.83,94.22
0.112757,28.37,-20.75,93.9
0.112757,28.37,-23.4,93.58
0.112757,28.35,-25.4,93.28
0.110194,28.35,-26.27,93.02
0.110194,28.35,-25.49,92.77
0.111476,28.35,-22.72,92.55
0.111476,28.33,-17.91,92.47
0.111476,28.33,-11.42,92.37
0.111476,28.33,-3.91,92.28
0.110194,28.33,3.78,92.2
0.108913,28.33,10.86,92.13
0.108913,28.33,16.75,92.05
0.108913,28.33,21.15,91.97
0.108913,28.33,23.99,91.88
0.107632,28.35,25.32,91.8
0.107632,28.35,25.28,91.72
0.108913,28.35,23.98,91.63
0.10635,28.35,21.58,91.53
0.10635,28.35,18.36,91.42
0.107632,28.35,14.63,91.32
0.110194,28.35,10.86,91.23
0.108913,28.35,7.52,91.2
0.110194,28.37,4.95,91.23
0.110194,28.37,3.31,91.32
0.107632,28.37,2.52,91.45
0.108913,28.37,2.29,91.58
0.107632,28.35,2.23,91.73
0.110194,28.35,2.04,91.87
0.108913,28.35,1.59,91.93
0.110194,28.35,0.89,92.12
0.110194,28.35,0.06,92.3
0.110194,28.35,-0.81,92.48
0.108913,28.35,-1.73,92.7
0.108913,28.35,-2.75,92.95
0.110194,28.37,-4.0,93.2
0.110194,28.37,-5.51,93.4
0.110194,28.37,-7.34,93.62
0.107632,28.37,-9.45,93.87
0.108913,28.37,-11.81,94.15
0.108913,28.37,-14.36,94.38
0.108913,28.37,-16.85,94.65
0.108913,28.37,-18.84,94.97
0.108913,28.37,-19.71,95.32
0.110194,28.37,-18.86,95.68
0.110194,28.37,-15.92,95.97
0.110194,28.37,-10.95,96.25
0.108913,28.37,-4.51,96.53
0.108913,28.37,2.53,96.62
0.110194,28.37,9.23,96.7
0.111476,28.37,14.77,96.83
0.108913,28.39,18.77,96.95
0.110194,28.39,21.08,97.1
0.110194,28.39,21.85,97.22
0.108913,28.39,21.23,97.35
0.108913,28.37,19.35,97.47
0.110194,28.37,16.31,97.58
0.111476,28.37,12.3,97.72
0.111476,28.37,7.76,97.83
0.111476,28.39,3.24,97.95
0.110194,28.39,-0.6,98.17
0.110194,28.39,-3.24,98.38
0.110194,28.39,-4.53,98.62
0.110194,28.37,-4.66,98.85
0.111476,28.37,-4.05,99.07
0.108913,28.37,-3.18,99.27
0.111476,28.37,-2.4,99.43
0.108913,28.39,-1.89,99.55
0.110194,28.39,-1.64,99.63
0.111476,28.39,-1.57,99.7
0.108913,28.39,-1.62,99.77
0.110194,28.35,-1.76,99.83
0.110194,28.35,-2.05,99.95
0.110194,28.35,-2.54,100.12
0.110194,28.35,-3.33,100.3
0.110194,28.39,-4.52,100.48
0.110194,28.39,-6.16,100.65
0.111476,28.39,-8.33,100.82
0.111476,28.39,-11.03,100.97
0.108913,28.35,-14.15,101.13
0.111476,28.35,-17.4,101.25
0.108913,28.35,-20.34,101.37
0.108913,28.35,-22.39,101.47
0.110194,28.35,-22.98,101.55
0.110194,28.35,-21.84,101.6
0.111476,28.35,-19.08,101.65
0.111476,28.35,-15.19,101.7
0.110194,28.37,-10.86,101.73
0.108913,28.37,-6.72,101.8
0.108913,28.37,-3.14,101.92
0.110194,28.37,-0.11,101.92
0.110194,28.37,2.55,101.92
0.111476,28.37,5.01,101.92
0.110194,28.37,7.35,101.9
0.111476,28.37,9.42,101.83
0.110194,28.39,11.05,101.77
0.110194,28.39,12.1,101.7
0.110194,28.39,12.6,101.63
0.112757,28.39,12.68,101.53
0.111476,28.37,12.51,101.38
0.110194,28.37,12.21,101.27
0.111476,28.37,11.78,101.13
0.110194,28.37,11.15,101.02
0.110194,28.37,10.18,100.9
0.110194,28.37,8.7,100.78
0.111476,28.37,6.67,100.77
0.110194,28.37,4.15,100.73
0.111476,28.39,1.34,100.7
0.112757,28.39,-1.49,100.67
0.110194,28.39,-4.1,100.62
0.111476,28.39,-6.36,100.57
0.111476,28.39,-8.26,100.52
0.112757,28.39,-9.89,100.5
0.111476,28.39,-11.37,100.5
0.112757,28.39,-12.81,100.53
0.111476,28.37,-14.33,100.67
0.111476,28.37,-16.05,100.83
0.111476,28.37,-18.07,101.03
0.111476,28.37,-20.4,101.25
0.112757,28.39,-22.84,101.45
0.112757,28.39,-24.95,101.6
0.112757,28.39,-26.07,101.7
0.111476,28.39,-25.57,101.78
0.111476,28.39,-23.07,101.85
0.114038,28.39,-18.66,101.92
0.112757,28.39,-12.89,101.97
0.111476,28.39,-6.59,102.03
0.112757,28.35,-0.62,102.12
0.111476,28.35,4.41,102.22
0.110194,28.35,8.27,102.3
0.111476,28.35,11.0,102.38
0.111476,28.39,12.84,102.45
0.110194,28.39,14.02,102.5
0.112757,28.39,14.71,102.5
0.112757,28.39,15.03,102.5
0.111476,28.39,15.07,102.5
0.112757,28.39,14.95,102.5
0.110194,28.39,14.81,102.5
0.112757,28.39,14.72,102.5
0.111476,28.39,14.66,102.5
0.110194,28.39,14.55,102.53
0.110194,28.39,14.31,102.57
0.111476,28.39,13.88,102.58
0.110194,28.41,13.32,102.6
0.111476,28.41,12.66,102.62
0.112757,28.41,11.94,102.65
0.112757,28.41,11.12,102.68
0.112757,28.41,10.1,102.72
0.112757,28.41,8.81,102.73
0.112757,28.41,7.19,102.77
0.111476,28.41,5.27,102.8
0.111476,28.41,3.18,102.85
0.112757,28.41,1.06,102.9
0.112757,28.41,-0.91,102.93
0.112757,28.41,-2.68,102.97
0.111476,28.41,-4.27,103.0
0.111476,28.41,-5.93,103.05
0.111476,28.41,-7.9,103.1
0.112757,28.41,-10.36,103.13
0.110194,28.41,-13.21,103.18
0.110194,28.41,-16.02,103.22
0.111476,28.41,-18.08,103.27
0.111476,28.41,-18.71,103.32
0.111476,28.43,-17.49,103.37
0.111476,28.43,-14.42,103.42
0.112757,28.43,-9.98,103.47
0.111476,28.43,-4.92,103.52
0.112757,28.45,-0.06,103.55
0.111476,28.45,4.01,103.58
0.111476,28.45,6.99,103.62
0.111476,28.45,8.83,103.63
0.112757,28.43,9.7,103.63
0.111476,28.43,9.82,103.6
0.111476,28.43,9.39,103.57
0.111476,28.43,8.61,103.52
0.111476,28.43,7.65,103.42
0.111476,28.43,6.7,103.3
0.114038,28.43,5.96,103.18
0.112757,28.43,5.6,103.07
0.112757,28.45,5.66,102.97
0.111476,28.45,6.08,102.88
0.111476,28.45,6.65,102.83
0.111476,28.45,7.2,102.78
0.111476,28.47,7.61,102.77
0.114038,28.47,7.86,102.75
0.112757,28.47,7.98,102.75
0.112757,28.47,7.94,102.75
0.111476,28.45,7.69,102.75
0.111476,28.45,7.1,102.75
0.112757,28.45,6.06,102.77
0.111476,28.45,4.59,102.78
0.114038,28.45,2.81,102.78
0.110194,28.45,0.85,102.78
0.112757,28.45,-1.13,102.78
0.112757,28.45,-3.1,102.78
0.112757,28.45,-5.12,102.78
0.112757,28.45,-7.31,102.78
0.114038,28.45,-9.79,102.8
0.111476,28.45,-12.64,102.83
0.114038,28.49,-15.91,102.87
0.111476,28.49,-19.48,102.9
0.112757,28.49,-23.06,102.93
0.111476,28.49,-26.1,102.98
0.112757,28.47,-27.89,103.03
0.114038,28.47,-27.79,103.1
0.111476,28.47,-25.41,103.15
0.112757,28.47,-20.82,103.2
0.111476,28.49,-14.58,103.25
0.112757,28.49,-7.54,103.32
0.114038,28.49,-0.62,103.35
0.112757,28.49,5.54,103.37
0.114038,28.47,10.62,103.37
0.111476,28.47,14.62,103.37
0.112757,28.47,17.63,103.38
0.111476,28.47,19.82,103.4
0.112757,28.47,21.19,103.42
0.112757,28.47,21.82,103.45
0.114038,28.47,21.74,103.48
0.112757,28.47,21.09,103.55
0.112757,28.49,20.01,103.62
0.112757,28.49,18.63,103.7
0.112757,28.49,17.0,103.8
0.112757,28.49,15.1,103.9
0.114038,28.47,12.94,104.0
0.114038,28.47,10.55,104.08
0.111476,28.47,8.04,104.15
