id,EDA,TEMP,BVP,HR
S12,4.0,4.0,64.0,1.0
S12,0.0,31.39,-0.0,83.0
S12,0.392205,31.39,-0.0,69.0
S12,0.683155,31.39,-0.0,66.0
S12,1.166629,31.39,-0.0,67.75
S12,0.86165,31.39,-0.0,64.0
S12,0.514305,31.39,-0.0,83.67
S12,0.81679,31.39,-0.0,96.71
S12,0.889848,31.39,-0.0,106.0
S12,0.901383,31.35,-0.0,110.89
S12,0.90651,31.35,-0.0,114.1
S12,0.929581,31.35,0.0,116.64
S12,0.950088,31.35,0.01,115.0
S12,0.966751,31.37,0.01,111.54
S12,0.983413,31.37,-0.0,108.0
S12,0.997512,31.37,-0.03,105.4
S12,1.014174,31.37,-0.05,103.06
S12,1.011611,31.35,-0.05,100.88
S12,1.012892,31.35,0.0,99.0
S12,1.012892,31.35,0.13,97.26
S12,1.014174,31.35,0.36,95.65
S12,1.012892,31.35,0.66,94.24
S12,1.006484,31.35,1.01,93.05
S12,0.99623,31.35,1.37,91.78
S12,0.994948,31.35,1.72,90.71
S12,0.979568,31.37,2.06,89.84
S12,0.930863,31.37,2.4,89.0
S12,0.968032,31.37,2.79,88.19
S12,0.960342,31.37,3.24,87.68
S12,0.962906,31.35,3.8,87.21
S12,0.974441,31.35,4.42,86.67
S12,0.977004,31.35,5.06,86.45
S12,0.983413,31.35,5.66,86.31
S12,0.989822,31.35,6.2,86.18
S12,0.993667,31.35,6.68,86.09
S12,0.997512,31.35,7.15,86.03
S12,1.00392,31.35,7.68,85.97
S12,1.007766,31.35,8.31,86.03
S12,1.00392,31.35,9.14,86.08
S12,1.00392,31.35,10.09,86.18
S12,1.001357,31.35,11.04,86.28
S12,1.000075,31.33,11.88,86.37
S12,1.00392,31.33,12.56,86.43
S12,1.007766,31.33,13.14,86.53
S12,1.015456,31.33,13.76,86.64
S12,1.012892,31.35,14.65,86.78
S12,1.014174,31.35,15.96,86.91
S12,1.019301,31.35,17.91,86.83
S12,1.030837,31.35,20.32,86.75
S12,1.038527,31.35,22.9,86.65
S12,1.043654,31.35,25.38,86.54
S12,1.048781,31.35,27.58,86.29
S12,1.055189,31.35,29.57,86.06
S12,1.060316,31.31,31.68,85.83
S12,1.060316,31.31,34.32,85.59
S12,1.060316,31.31,37.81,85.36
S12,1.057753,31.31,42.54,85.14
S12,1.056471,31.33,48.15,84.93
S12,1.051344,31.33,54.1,84.72
S12,1.047499,31.33,59.83,84.53
S12,1.043654,31.33,64.97,84.35
S12,1.038527,31.33,69.58,84.2
S12,1.035963,31.33,74.14,84.5
S12,1.034682,31.33,79.34,84.72
S12,1.029555,31.33,85.71,84.7
S12,1.026991,31.31,93.76,85.08
S12,1.023146,31.31,103.0,83.25
S12,1.023146,31.31,112.62,81.55
S12,1.024428,31.31,121.73,79.93
S12,1.029555,31.33,129.77,78.67
S12,1.032118,31.33,136.75,77.52
S12,1.043654,31.33,143.3,76.4
S12,1.04109,31.33,150.75,76.03
S12,1.050062,31.29,157.77,76.13
S12,1.055189,31.29,166.64,76.37
S12,1.059034,31.29,177.95,76.48
S12,1.053907,31.29,191.79,76.62
S12,1.043654,31.31,206.97,76.78
S12,0.993667,31.31,220.57,76.93
S12,0.983413,31.31,228.25,77.08
S12,0.961624,31.31,225.36,77.25
S12,0.929581,31.27,208.53,77.38
S12,0.909073,31.27,176.87,77.48
S12,0.937271,31.27,132.76,77.65
S12,0.95906,31.27,80.05,77.78
S12,0.956497,31.27,23.07,77.88
S12,0.965469,31.27,-34.94,78.0
S12,0.955215,31.27,-92.44,78.15
S12,0.969314,31.27,-149.16,78.18
S12,0.98085,31.21,-205.23,78.22
S12,1.000075,31.21,-260.37,78.27
S12,1.035963,31.21,-313.74,78.17
S12,1.075697,31.21,-363.87,78.02
S12,1.117993,31.25,-409.83,77.85
S12,1.16798,31.25,-450.91,77.67
S12,1.198741,31.25,-486.5,77.45
S12,1.226939,31.25,-515.74,77.22
S12,1.237193,31.23,-537.23,76.93
S12,1.24232,31.23,-549.22,76.65
S12,1.238475,31.23,-549.96,76.33
S12,1.233348,31.23,-538.37,76.03
S12,1.225657,31.25,-514.21,75.75
S12,1.211559,31.25,-478.67,75.48
S12,1.198741,31.25,-433.88,75.18
S12,1.187206,31.25,-382.45,74.9
S12,1.174389,31.23,-327.02,74.6
S12,1.161572,31.23,-269.84,74.3
S12,1.1526,31.23,-212.63,74.17
S12,1.144909,31.23,-156.66,74.03
S12,1.137219,31.21,-102.96,73.92
S12,1.134656,31.21,-52.38,73.83
S12,1.13081,31.21,-5.91,73.85
S12,1.125684,31.21,35.59,73.87
S12,1.121838,31.19,71.45,73.87
S12,1.116712,31.19,101.39,73.88
S12,1.120557,31.19,125.53,73.88
S12,1.110303,31.19,144.37,73.88
S12,1.106458,31.21,158.6,73.88
S12,1.103894,31.21,168.95,73.9
S12,1.101331,31.21,176.06,73.92
S12,1.101331,31.21,180.35,73.93
S12,1.102613,31.19,182.14,73.95
S12,1.098768,31.19,181.65,73.98
S12,1.097486,31.19,179.13,74.02
S12,1.096204,31.19,174.88,74.08
S12,1.094922,31.21,169.28,74.15
S12,1.089795,31.21,162.72,74.22
S12,1.089795,31.21,155.56,74.27
S12,1.084669,31.21,148.08,74.2
S12,1.084669,31.19,140.47,74.1
S12,1.08595,31.19,132.84,73.88
S12,1.087232,31.19,125.22,73.65
S12,1.088514,31.19,117.6,73.45
S12,1.08595,31.17,110.0,73.2
S12,1.082105,31.17,102.4,72.95
S12,1.079542,31.17,94.86,72.72
S12,1.075697,31.17,87.45,72.57
S12,1.074415,31.15,80.29,72.4
S12,1.074415,31.15,73.5,72.23
S12,1.07057,31.15,67.17,72.02
S12,1.069288,31.15,61.29,71.78
S12,1.068006,31.17,55.76,71.55
S12,1.068006,31.17,50.43,71.32
S12,1.07057,31.17,45.14,71.07
S12,1.065443,31.17,39.84,70.82
S12,1.064161,31.17,34.6,70.43
S12,1.066725,31.17,29.63,70.03
S12,1.062879,31.17,25.19,69.6
S12,1.066725,31.17,21.46,69.18
S12,1.080824,31.17,18.42,68.72
S12,1.091077,31.17,15.82,68.37
S12,1.096204,31.17,13.3,68.12
S12,1.024428,31.17,10.49,67.87
S12,0.957779,31.17,7.25,67.67
S12,0.942398,31.17,3.71,67.5
S12,0.934708,31.17,0.3,67.38
S12,0.947525,31.17,-2.46,67.23
S12,0.950088,31.13,-4.23,67.05
S12,0.960342,31.13,-4.99,66.87
S12,0.991103,31.13,-5.18,66.7
S12,0.994948,31.13,-5.49,66.5
