id,EDA,TEMP,BVP,HR
S34,0.171698,33.55,9.06,87.2
S34,0.170417,33.55,9.94,87.17
S34,0.17298,33.55,10.66,87.15
S34,0.171698,33.55,11.15,87.15
S34,0.171698,33.55,11.45,87.17
S34,0.171698,33.55,11.73,87.2
S34,0.17298,33.55,12.21,87.22
S34,0.171698,33.55,13.06,87.25
S34,0.171698,33.55,14.3,87.28
S34,0.171698,33.55,15.73,87.28
S34,0.171698,33.55,16.98,87.28
S34,0.171698,33.55,17.68,87.27
S34,0.171698,33.55,17.59,87.25
S34,0.171698,33.55,16.66,87.22
S34,0.171698,33.55,15.09,87.17
S34,0.171698,33.55,13.21,87.13
S34,0.171698,33.55,11.29,87.12
S34,0.171698,33.55,9.31,87.1
S34,0.17298,33.55,7.03,87.12
S34,0.17298,33.55,3.96,87.13
S34,0.17298,33.55,-0.37,87.17
S34,0.171698,33.55,-6.1,87.2
S34,0.171698,33.55,-12.93,87.23
S34,0.174261,33.55,-20.16,87.25
S34,0.179386,33.55,-26.94,87.27
S34,0.178105,33.55,-32.61,87.28
S34,0.176824,33.55,-36.85,87.28
S34,0.174261,33.55,-39.84,87.28
S34,0.176824,33.55,-42.07,87.27
S34,0.174261,33.55,-44.12,87.23
S34,0.174261,33.55,-46.48,87.2
S34,0.160166,33.55,-49.59,87.17
S34,0.160166,33.55,-53.67,87.15
S34,0.158885,33.55,-58.48,87.13
S34,0.161448,33.55,-63.09,87.13
S34,0.170417,33.53,-65.71,87.15
S34,0.178105,33.53,-64.2,87.18
S34,0.180668,33.53,-56.94,87.22
S34,0.179386,33.53,-43.79,87.25
S34,0.180668,33.57,-26.52,87.28
S34,0.179386,33.57,-8.4,87.3
S34,0.179386,33.57,7.09,87.32
S34,0.179386,33.57,17.56,87.32
S34,0.178105,33.55,22.55,87.32
S34,0.179386,33.55,23.34,87.3
S34,0.179386,33.55,22.04,87.28
S34,0.17298,33.55,20.38,87.25
S34,0.178105,33.55,19.08,87.22
S34,0.176824,33.55,17.98,87.17
S34,0.179386,33.55,16.56,87.12
S34,0.176824,33.55,14.61,87.07
S34,0.178105,33.57,12.41,87.03
S34,0.176824,33.57,10.51,87.0
S34,0.170417,33.57,9.28,86.98
S34,0.161448,33.57,8.69,86.98
S34,0.161448,33.57,8.43,87.0
S34,0.161448,33.57,8.16,87.02
S34,0.161448,33.57,7.78,87.05
S34,0.160166,33.57,7.58,87.08
S34,0.160166,33.57,8.11,87.12
S34,0.160166,33.57,9.75,87.15
S34,0.158885,33.57,12.52,87.17
S34,0.158885,33.57,15.98,87.15
S34,0.160166,33.61,19.36,87.13
S34,0.160166,33.61,21.88,87.1
S34,0.160166,33.61,23.05,87.05
S34,0.160166,33.61,22.82,87.0
S34,0.160166,33.59,21.48,86.95
S34,0.160166,33.59,19.54,86.92
S34,0.160166,33.59,17.38,86.92
S34,0.160166,33.59,15.28,86.93
S34,0.158885,33.59,13.3,86.97
S34,0.160166,33.59,11.42,87.02
S34,0.158885,33.59,9.57,87.07
S34,0.160166,33.59,7.71,87.12
S34,0.158885,33.59,5.89,87.15
S34,0.158885,33.59,4.24,87.15
S34,0.158885,33.59,2.91,87.15
S34,0.158885,33.59,1.98,87.13
S34,0.158885,33.57,1.48,87.12
S34,0.158885,33.57,1.3,87.1
S34,0.158885,33.57,1.34,87.12
S34,0.158885,33.57,1.45,87.13
S34,0.160166,33.57,1.58,87.17
S34,0.158885,33.57,1.57,87.2
S34,0.158885,33.57,1.37,87.23
S34,0.158885,33.57,0.86,87.27
S34,0.158885,33.57,-0.14,87.28
S34,0.158885,33.57,-1.73,87.28
S34,0.158885,33.57,-3.87,87.27
S34,0.160166,33.57,-6.36,87.23
S34,0.157604,33.57,-8.93,87.18
S34,0.158885,33.57,-11.31,87.13
S34,0.157604,33.57,-13.45,87.08
S34,0.158885,33.57,-15.47,87.0
S34,0.158885,33.57,-17.57,86.93
S34,0.158885,33.57,-19.9,86.87
S34,0.158885,33.57,-22.45,86.83
S34,0.158885,33.57,-25.15,86.82
S34,0.158885,33.55,-27.88,86.8
S34,0.158885,33.55,-30.62,86.78
S34,0.158885,33.55,-33.38,86.78
S34,0.158885,33.55,-36.09,86.8
S34,0.158885,33.55,-38.4,86.82
S34,0.162729,33.55,-39.7,86.85
S34,0.158885,33.55,-39.34,86.88
S34,0.158885,33.55,-36.74,86.92
S34,0.158885,33.57,-31.76,86.95
S34,0.160166,33.57,-24.64,86.98
S34,0.158885,33.57,-16.01,87.02
S34,0.160166,33.57,-6.62,87.03
S34,0.160166,33.59,2.84,87.03
S34,0.160166,33.59,11.81,87.03
S34,0.157604,33.59,19.94,87.03
S34,0.160166,33.59,26.96,87.03
S34,0.158885,33.57,32.7,87.02
S34,0.160166,33.57,37.04,87.02
S34,0.158885,33.57,40.0,87.0
S34,0.158885,33.57,41.64,86.98
S34,0.160166,33.59,42.21,86.98
S34,0.158885,33.59,41.99,87.0
S34,0.158885,33.59,41.28,87.05
S34,0.158885,33.59,40.34,87.13
S34,0.160166,33.57,39.29,87.22
S34,0.158885,33.57,38.12,87.32
S34,0.158885,33.57,36.7,87.42
S34,0.161448,33.57,34.92,87.53
S34,0.158885,33.57,32.73,87.63
S34,0.158885,33.57,30.23,87.7
S34,0.160166,33.57,27.61,87.75
S34,0.160166,33.57,25.04,87.78
S34,0.160166,33.57,22.62,87.82
S34,0.160166,33.57,20.27,87.83
S34,0.160166,33.57,17.84,87.87
S34,0.160166,33.57,15.15,87.92
S34,0.160166,33.59,12.16,87.97
S34,0.158885,33.59,8.91,88.03
S34,0.158885,33.59,5.57,88.1
S34,0.160166,33.59,2.27,88.13
S34,0.160166,33.57,-1.0,88.17
S34,0.158885,33.57,-4.3,88.2
S34,0.158885,33.57,-7.81,88.2
S34,0.158885,33.57,-11.63,88.2
S34,0.158885,33.57,-15.8,88.2
S34,0.158885,33.57,-20.26,88.2
S34,0.158885,33.57,-24.95,88.22
S34,0.160166,33.57,-29.83,88.23
S34,0.160166,33.59,-34.87,88.27
S34,0.158885,33.59,-39.93,88.33
S34,0.160166,33.59,-44.59,88.42
S34,0.158885,33.59,-48.18,88.52
S34,0.160166,33.59,-49.84,88.62
S34,0.157604,33.59,-48.8,88.72
S34,0.160166,33.59,-44.68,88.82
S34,0.160166,33.59,-37.65,88.92
S34,0.160166,33.59,-28.44,89.0
S34,0.160166,33.59,-18.1,89.08
S34,0.160166,33.59,-7.69,89.13
S34,0.160166,33.59,1.95,89.2
S34,0.158885,33.57,10.34,89.27
S34,0.160166,33.57,17.27,89.33
S34,0.160166,33.57,22.72,89.37
S34,0.160166,33.57,26.63,89.4
S34,0.160166,33.59,28.99,89.4
S34,0.161448,33.59,29.89,89.4
S34,0.161448,33.59,29.52,89.42
S34,0.161448,33.59,28.26,89.4
S34,0.161448,33.61,26.59,89.4
S34,0.161448,33.61,24.87,89.4
S34,0.161448,33.61,23.21,89.38
S34,0.162729,33.61,21.53,89.4
S34,0.162729,33.59,19.65,89.43
S34,0.162729,33.59,17.47,89.45
S34,0.16401,33.59,15.1,89.47
S34,0.16401,33.59,12.84,89.47
S34,0.16401,33.61,11.01,89.43
S34,0.16401,33.61,9.76,89.4
S34,0.16401,33.61,8.98,89.37
S34,0.16401,33.61,8.42,89.38
S34,0.165292,33.61,7.72,89.4
S34,0.165292,33.61,6.66,89.45
S34,0.165292,33.61,5.14,89.48
S34,0.16401,33.61,3.21,89.55
S34,0.16401,33.61,0.95,89.62
S34,0.16401,33.61,-1.61,89.67
S34,0.165292,33.61,-4.44,89.7
S34,0.16401,33.61,-7.45,89.72
S34,0.16401,33.59,-10.54,89.72
S34,0.16401,33.59,-13.58,89.75
S34,0.165292,33.59,-16.52,89.78
S34,0.165292,33.59,-19.5,89.83
S34,0.162729,33.61,-22.81,89.8
S34,0.16401,33.61,-26.71,89.8
S34,0.165292,33.61,-31.23,89.78
S34,0.165292,33.61,-35.95,89.75
S34,0.166573,33.59,-40.1,89.72
S34,0.166573,33.59,-42.69,89.68
S34,0.166573,33.59,-42.88,89.63
S34,0.17298,33.59,-40.28,89.62
S34,0.162729,33.61,-35.07,89.58
S34,0.162729,33.61,-27.85,89.53
S34,0.161448,33.61,-19.37,89.48
S34,0.160166,33.61,-10.39,89.42
S34,0.161448,33.61,-1.48,89.35
S34,0.162729,33.61,6.9,89.28
S34,0.161448,33.61,14.39,89.18
S34,0.161448,33.61,20.63,89.07
S34,0.161448,33.59,25.34,88.95
S34,0.161448,33.59,28.44,88.83
S34,0.161448,33.59,30.06,88.72
S34,0.160166,33.59,30.48,88.62
S34,0.161448,33.61,30.05,88.53
S34,0.161448,33.61,29.12,88.45
S34,0.161448,33.61,27.87,88.37
S34,0.160166,33.61,26.4,88.3
S34,0.161448,33.61,24.73,88.23
S34,0.162729,33.61,22.83,88.13
S34,0.162729,33.61,20.67,88.05
S34,0.165292,33.61,18.28,87.95
S34,0.166573,33.63,15.76,87.83
S34,0.170417,33.63,13.21,87.72
S34,0.171698,33.63,10.76,87.62
S34,0.17298,33.63,8.5,87.52
S34,0.17298,33.63,6.43,87.47
S34,0.174261,33.63,4.46,87.43
S34,0.171698,33.63,2.41,87.38
S34,0.174261,33.63,0.18,87.37
S34,0.17298,33.61,-2.34,87.33
S34,0.17298,33.61,-5.1,87.3
S34,0.174261,33.61,-7.97,87.28
S34,0.174261,33.61,-10.85,87.22
S34,0.175542,33.59,-13.68,87.15
S34,0.175542,33.59,-16.53,87.08
S34,0.175542,33.59,-19.61,87.02
S34,0.175542,33.59,-23.16,86.97
S34,0.175542,33.61,-27.35,86.97
S34,0.175542,33.61,-32.17,86.95
S34,0.175542,33.61,-37.34,86.95
S34,0.176824,33.61,-42.34,86.9
S34,0.176824,33.61,-46.45,86.85
S34,0.175542,33.61,-48.95,86.75
S34,0.176824,33.61,-49.24,86.65
S34,0.176824,33.61,-47.0,86.5
S34,0.176824,33.59,-42.29,86.35
S34,0.178105,33.59,-35.39,86.22
S34,0.176824,33.59,-26.8,86.1
S34,0.178105,33.59,-17.1,86.0
S34,0.176824,33.61,-6.93,85.92
S34,0.179386,33.61,3.11,85.82
S34,0.178105,33.61,12.47,85.7
S34,0.176824,33.61,20.65,85.57
S34,0.178105,33.61,27.31,85.5
S34,0.178105,33.61,32.3,85.4
S34,0.179386,33.61,35.63,85.3
S34,0.178105,33.61,37.48,85.2
S34,0.180668,33.63,38.07,85.1
S34,0.178105,33.63,37.7,85.02
S34,0.179386,33.63,36.64,84.95
S34,0.180668,33.63,35.16,84.88
S34,0.180668,33.61,33.51,84.83
S34,0.179386,33.61,31.9,84.8
S34,0.179386,33.61,30.44,84.78
S34,0.179386,33.61,29.09,84.78
S34,0.179386,33.63,27.76,84.78
S34,0.179386,33.63,26.28,84.77
S34,0.178105,33.63,24.55,84.77
S34,0.179386,33.63,22.55,84.78
S34,0.178105,33.63,20.32,84.8
S34,0.178105,33.63,17.87,84.82
S34,0.178105,33.63,15.2,84.85
S34,0.179386,33.63,12.21,84.88
S34,0.180668,33.61,8.85,84.93
S34,0.181949,33.61,5.15,85.02
S34,0.180668,33.61,1.26,85.1
S34,0.181949,33.61,-2.61,85.18
S34,0.181949,33.63,-6.27,85.27
S34,0.181949,33.63,-9.65,85.35
S34,0.181949,33.63,-12.83,85.4
S34,0.180668,33.63,-16.11,85.43
S34,0.181949,33.63,-19.78,85.47
S34,0.179386,33.63,-24.19,85.42
S34,0.181949,33.63,-29.49,85.43
S34,0.181949,33.63,-35.59,85.47
S34,0.181949,33.65,-42.04,85.48
S34,0.18323,33.65,-48.12,85.48
S34,0.18323,33.65,-52.91,85.5
S34,0.181949,33.65,-55.55,85.52
S34,0.18323,33.65,-55.42,85.53
S34,0.181949,33.65,-52.34,85.55
S34,0.181949,33.65,-46.6,85.57
S34,0.181949,33.65,-38.83,85.6
S34,0.180668,33.61,-29.82,85.62
S34,0.181949,33.61,-20.36,85.63
S34,0.181949,33.61,-11.04,85.63
S34,0.181949,33.61,-2.29,85.62
S34,0.18323,33.63,5.64,85.6
S34,0.181949,33.63,12.52,85.58
S34,0.18323,33.63,18.25,85.57
S34,0.18323,33.63,22.72,85.55
S34,0.18323,33.65,26.02,85.53
S34,0.18323,33.65,28.26,85.53
S34,0.181949,33.65,29.71,85.53
S34,0.18323,33.65,30.61,85.55
S34,0.18323,33.63,31.17,85.57
S34,0.18323,33.63,31.47,85.58
S34,0.184512,33.63,31.52,85.6
S34,0.18323,33.63,31.22,85.62
S34,0.18323,33.63,30.55,85.63
S34,0.18323,33.63,29.59,85.63
S34,0.18323,33.63,28.58,85.65
S34,0.18323,33.63,27.77,85.67
S34,0.18323,33.66,27.34,85.68
S34,0.184512,33.66,27.24,85.68
S34,0.181949,33.66,27.11,85.68
S34,0.18323,33.66,26.49,85.7
S34,0.184512,33.65,24.96,85.72
S34,0.18323,33.65,22.4,85.72
S34,0.184512,33.65,18.97,85.73
S34,0.185793,33.65,15.04,85.75
S34,0.185793,33.65,10.95,85.77
S34,0.18323,33.65,6.86,85.8
S34,0.185793,33.65,2.72,85.8
S34,0.185793,33.65,-1.62,85.8
S34,0.184512,33.65,-6.31,85.8
S34,0.184512,33.65,-11.46,85.82
S34,0.185793,33.65,-17.13,85.83
S34,0.184512,33.65,-23.35,85.87
S34,0.184512,33.65,-30.07,85.9
S34,0.185793,33.65,-37.07,85.92
S34,0.184512,33.65,-43.85,85.92
S34,0.185793,33.65,-49.62,85.92
S34,0.184512,33.65,-53.46,85.9
S34,0.187074,33.65,-54.59,85.85
S34,0.185793,33.65,-52.66,85.82
S34,0.185793,33.65,-47.82,85.78
S34,0.185793,33.65,-40.68,85.75
S34,0.185793,33.65,-32.06,85.7
S34,0.185793,33.65,-22.69,85.62
S34,0.185793,33.65,-13.16,85.7
S34,0.185793,33.65,-3.85,85.82
S34,0.185793,33.65,4.92,86.05
S34,0.185793,33.65,12.82,86.22
S34,0.184512,33.65,19.44,86.38
S34,0.185793,33.66,24.47,86.53
S34,0.184512,33.66,27.82,86.65
S34,0.184512,33.66,29.67,86.75
S34,0.184512,33.66,30.47,86.8
S34,0.184512,33.66,30.71,86.88
S34,0.184512,33.66,30.78,86.95
S34,0.185793,33.66,30.85,86.98
S34,0.185793,33.66,30.92,87.02
S34,0.181949,33.66,30.9,87.07
S34,0.184512,33.66,30.77,87.13
S34,0.18323,33.66,30.59,87.22
S34,0.181949,33.66,30.42,87.3
S34,0.180668,33.66,30.3,87.38
S34,0.180668,33.66,30.19,87.45
S34,0.176824,33.66,29.96,87.52
S34,0.176824,33.66,29.47,87.58
S34,0.178105,33.66,28.59,87.63
S34,0.178105,33.66,27.18,87.67
S34,0.178105,33.66,25.12,87.68
S34,0.176824,33.66,22.29,87.67
S34,0.176824,33.65,18.65,87.63
S34,0.176824,33.65,14.34,87.6
S34,0.176824,33.65,9.68,87.58
S34,0.175542,33.65,5.04,87.53
S34,0.174261,33.66,0.78,87.52
S34,0.171698,33.66,-2.94,87.5
S34,0.174261,33.66,-6.16,87.48
S34,0.17298,33.66,-9.14,87.48
S34,0.174261,33.65,-12.12,87.48
S34,0.174261,33.65,-15.34,87.5
S34,0.174261,33.65,-18.91,87.52
S34,0.17298,33.65,-22.88,87.53
S34,0.174261,33.66,-27.26,87.55
S34,0.174261,33.66,-31.93,87.55
S34,0.174261,33.66,-36.62,87.53
S34,0.174261,33.66,-40.79,87.52
S34,0.17298,33.66,-43.7,87.5
S34,0.174261,33.66,-44.61,87.47
S34,0.174261,33.66,-43.01,87.45
S34,0.174261,33.66,-38.79,87.42
S34,0.174261,33.65,-32.31,87.4
S34,0.174261,33.65,-24.28,87.35
S34,0.174261,33.65,-15.5,87.32
S34,0.175542,33.65,-6.66,87.27
S34,0.175542,33.68,1.74,87.22
S34,0.175542,33.68,9.37,87.2
S34,0.175542,33.68,16.03,87.18
S34,0.174261,33.68,21.5,87.17
S34,0.175542,33.68,25.63,87.15
S34,0.174261,33.68,28.42,87.13
S34,0.174261,33.68,30.0,87.08
S34,0.175542,33.68,30.65,87.05
S34,0.174261,33.71,30.68,87.0
S34,0.174261,33.71,30.36,86.98
S34,0.176824,33.71,29.88,87.02
S34,0.174261,33.71,29.32,86.9
S34,0.174261,33.71,28.72,86.77
S34,0.175542,33.71,28.06,86.6
S34,0.174261,33.71,27.32,86.42
S34,0.174261,33.71,26.49,86.22
S34,0.174261,33.68,25.5,86.03
S34,0.174261,33.68,24.35,85.88
S34,0.175542,33.68,23.01,85.72
S34,0.175542,33.68,21.51,85.6
S34,0.175542,33.68,19.79,85.43
S34,0.176824,33.68,17.8,85.28
S34,0.175542,33.68,15.43,85.17
S34,0.175542,33.68,12.58,85.05
S34,0.176824,33.68,9.22,84.93
S34,0.178105,33.68,5.47,84.82
S34,0.176824,33.68,1.49,84.7
S34,0.175542,33.68,-2.53,84.6
S34,0.175542,33.71,-6.4,84.53
S34,0.175542,33.71,-10.03,84.48
S34,0.175542,33.71,-13.42,84.43
S34,0.174261,33.71,-16.66,84.38
S34,0.174261,33.68,-19.88,84.33
S34,0.176824,33.68,-23.27,84.28
S34,0.175542,33.68,-27.0,84.27
S34,0.176824,33.68,-31.07,84.27
S34,0.175542,33.71,-35.26,84.28
S34,0.175542,33.71,-39.07,84.3
S34,0.175542,33.71,-41.81,84.3
S34,0.175542,33.71,-42.76,84.35
S34,0.175542,33.73,-41.41,84.38
S34,0.174261,33.73,-37.67,84.43
S34,0.175542,33.73,-31.8,84.48
S34,0.175542,33.73,-24.39,84.5
S34,0.175542,33.71,-16.11,84.5
S34,0.179386,33.71,-7.57,84.5
S34,0.174261,33.71,0.74,84.5
S34,0.175542,33.71,8.44,84.48
S34,0.176824,33.71,15.14,84.42
S34,0.175542,33.71,20.46,84.37
S34,0.175542,33.71,24.14,84.32
S34,0.174261,33.71,26.07,84.28
S34,0.175542,33.73,26.41,84.27
S34,0.176824,33.73,25.43,84.27
S34,0.175542,33.73,23.57,84.28
S34,0.175542,33.73,21.2,84.33
S34,0.175542,33.75,18.53,84.37
S34,0.175542,33.75,15.67,84.43
S34,0.174261,33.75,12.67,84.48
S34,0.174261,33.75,9.56,84.52
S34,0.175542,33.71,6.41,84.55
S34,0.176824,33.71,3.41,84.55
S34,0.176824,33.71,0.76,84.55
S34,0.176824,33.71,-1.38,84.52
S34,0.175542,33.71,-2.95,84.48
S34,0.176824,33.71,-4.0,84.47
S34,0.175542,33.71,-4.69,84.48
S34,0.175542,33.71,-5.26,84.48
S34,0.175542,33.71,-5.89,84.5
S34,0.175542,33.71,-6.7,84.52
S34,0.175542,33.71,-7.71,84.53
S34,0.175542,33.71,-8.88,84.53
S34,0.175542,33.73,-10.12,84.53
S34,0.175542,33.73,-11.37,84.53
S34,0.175542,33.73,-12.64,84.55
S34,0.175542,33.73,-13.96,84.55
S34,0.176824,33.77,-15.42,84.57
