EDA_1646836594.000000,TEMP_1646836594.000000,BVP_1646836594.00,HR_1646836604.000000
0.16401,33.53,19.83,85.87
0.166573,33.53,17.11,85.88
0.166573,33.53,14.67,85.88
0.167854,33.5,12.48,85.88
0.165292,33.5,10.54,85.87
0.166573,33.5,8.83,85.85
0.166573,33.5,7.35,85.87
0.165292,33.55,6.07,85.88
0.166573,33.55,4.97,85.92
0.166573,33.55,4.05,85.95
0.166573,33.55,3.27,85.98
0.165292,33.55,2.62,86.02
0.167854,33.55,2.09,86.07
0.165292,33.55,1.65,86.1
0.167854,33.55,1.3,86.13
0.165292,33.55,1.01,86.15
0.167854,33.55,0.79,86.17
0.167854,33.55,0.61,86.18
0.167854,33.55,0.47,86.2
0.167854,33.55,0.37,86.23
0.167854,33.55,0.28,86.27
0.167854,33.55,0.22,86.32
0.166573,33.55,0.18,86.35
0.167854,33.53,0.15,86.4
0.166573,33.53,0.13,86.45
0.167854,33.53,0.12,86.52
0.166573,33.53,0.12,86.6
0.166573,33.53,0.13,86.67
0.167854,33.53,0.14,86.72
0.167854,33.53,0.16,86.77
0.167854,33.53,0.18,86.8
0.166573,33.5,0.22,86.83
0.167854,33.5,0.25,86.85
0.167854,33.5,0.29,86.87
0.166573,33.5,0.33,86.88
0.169136,33.53,0.38,86.9
0.17298,33.53,0.42,86.93
0.169136,33.53,0.47,86.97
0.170417,33.53,0.52,87.02
0.170417,33.55,0.57,87.07
0.170417,33.55,0.61,87.1
0.169136,33.55,0.67,87.15
0.169136,33.55,0.73,87.18
0.170417,33.53,0.8,87.23
0.167854,33.53,0.89,87.25
0.169136,33.53,0.98,87.27
0.169136,33.53,1.06,87.28
0.169136,33.5,1.12,87.28
0.169136,33.5,1.15,87.28
0.170417,33.5,1.15,87.28
0.169136,33.5,1.17,87.27
0.170417,33.53,1.21,87.25
0.169136,33.53,1.3,87.25
0.170417,33.53,1.46,87.23
0.170417,33.53,1.67,87.22
0.170417,33.53,1.9,87.2
0.169136,33.53,2.12,87.18
0.170417,33.53,2.32,87.17
0.169136,33.53,2.5,87.17
0.170417,33.53,2.7,87.18
0.170417,33.53,2.95,87.22
0.170417,33.53,3.3,87.25
0.170417,33.53,3.73,87.32
0.170417,33.55,4.22,87.37
0.171698,33.55,4.73,87.42
0.170417,33.55,5.2,87.45
0.170417,33.55,5.59,87.45
0.170417,33.55,5.93,87.43
0.170417,33.55,6.28,87.4
0.170417,33.55,6.73,87.35
0.170417,33.55,7.35,87.3
0.170417,33.55,8.15,87.25
