id,EDA,TEMP,BVP,HR
S31,4.0,4.0,64.0,1.0
S31,0.0,32.07,-0.0,88.0
S31,0.083282,32.07,-0.0,79.5
S31,0.126844,32.07,-0.0,72.33
S31,0.121719,32.07,-0.0,71.75
S31,0.123,32.07,-0.0,67.0
S31,0.125563,32.07,-0.0,66.5
S31,0.124282,32.07,-0.0,66.29
S31,0.125563,32.07,-0.0,66.12
S31,0.124282,32.09,-0.0,65.89
S31,0.124282,32.09,-0.0,65.2
S31,0.125563,32.09,0.0,64.91
S31,0.121719,32.09,0.01,64.67
S31,0.124282,32.07,0.01,65.46
S31,0.125563,32.07,-0.0,66.07
S31,0.125563,32.07,-0.03,66.53
S31,0.126844,32.07,-0.05,66.94
S31,0.124282,32.09,-0.05,67.29
S31,0.124282,32.09,0.0,67.56
S31,0.125563,32.09,0.13,67.79
S31,0.124282,32.09,0.36,68.0
S31,0.124282,32.09,0.66,68.19
S31,0.125563,32.09,1.01,68.32
S31,0.124282,32.09,1.37,68.43
S31,0.124282,32.09,1.72,68.54
S31,0.124282,32.09,2.06,68.64
S31,0.124282,32.09,2.4,68.77
S31,0.125563,32.09,2.79,68.89
S31,0.125563,32.09,3.24,69.04
S31,0.123,32.09,3.8,69.17
S31,0.126844,32.09,4.42,69.3
S31,0.123,32.09,5.06,69.42
S31,0.124282,32.09,5.66,69.53
S31,0.125563,32.11,6.2,69.64
S31,0.125563,32.11,6.68,69.76
S31,0.124282,32.11,7.15,69.89
S31,0.125563,32.11,7.68,69.97
S31,0.124282,32.11,8.31,70.05
S31,0.123,32.11,9.14,70.13
S31,0.124282,32.11,10.09,70.21
S31,0.124282,32.11,11.04,70.25
S31,0.124282,32.09,11.88,70.32
S31,0.124282,32.09,12.56,70.38
S31,0.125563,32.09,13.14,70.44
S31,0.126844,32.09,13.76,70.48
S31,0.124282,32.11,14.65,70.56
S31,0.125563,32.11,15.96,70.65
S31,0.125563,32.11,17.91,70.79
S31,0.126844,32.11,20.32,70.94
S31,0.126844,32.11,22.9,71.12
S31,0.126844,32.11,25.38,71.32
S31,0.125563,32.11,27.58,71.53
S31,0.124282,32.11,29.57,71.73
S31,0.125563,32.11,31.68,71.91
S31,0.125563,32.11,34.32,72.07
S31,0.125563,32.11,37.81,72.24
S31,0.126844,32.11,42.54,72.39
S31,0.125563,32.11,48.15,72.53
S31,0.125563,32.11,54.1,72.66
S31,0.126844,32.11,59.83,72.78
S31,0.129407,32.11,64.97,72.9
S31,0.128125,32.11,69.58,72.77
S31,0.124282,32.11,74.14,72.9
S31,0.126844,32.11,79.34,73.3
S31,0.126844,32.11,85.71,73.55
S31,0.126844,32.13,93.76,74.18
S31,0.125563,32.13,103.0,74.57
S31,0.126844,32.13,112.62,74.93
S31,0.128125,32.13,121.73,75.3
S31,0.126844,32.11,129.77,75.73
S31,0.128125,32.11,136.75,76.3
S31,0.129407,32.11,143.3,76.95
S31,0.126844,32.11,150.75,77.62
S31,0.125563,32.15,157.77,78.08
S31,0.126844,32.15,166.64,78.6
S31,0.126844,32.15,177.95,79.05
S31,0.126844,32.15,191.79,79.52
S31,0.126844,32.15,206.97,79.95
S31,0.126844,32.15,220.57,80.42
S31,0.128125,32.15,228.25,80.88
S31,0.126844,32.15,225.36,81.33
S31,0.128125,32.13,208.53,81.8
S31,0.130688,32.13,176.87,82.3
S31,0.129407,32.13,132.76,82.82
S31,0.126844,32.13,80.05,83.32
S31,0.126844,32.16,23.07,83.85
S31,0.128125,32.16,-34.94,84.35
S31,0.128125,32.16,-92.44,84.82
S31,0.128125,32.16,-149.16,85.32
S31,0.126844,32.15,-205.23,85.8
S31,0.129407,32.15,-260.37,86.33
S31,0.128125,32.15,-313.74,86.78
S31,0.128125,32.15,-363.88,87.25
S31,0.125563,32.16,-409.83,87.8
S31,0.126844,32.16,-450.9,88.03
S31,0.126844,32.16,-486.49,88.27
S31,0.128125,32.16,-515.71,88.38
S31,0.128125,32.15,-537.19,88.48
S31,0.128125,32.15,-549.16,88.57
S31,0.126844,32.15,-549.87,88.63
S31,0.128125,32.15,-538.25,88.7
S31,0.128125,32.16,-514.05,88.75
S31,0.129407,32.16,-478.47,88.78
S31,0.129407,32.16,-433.62,88.82
S31,0.128125,32.16,-382.14,88.87
S31,0.129407,32.16,-326.65,88.87
S31,0.126844,32.16,-269.41,88.82
S31,0.128125,32.16,-212.14,88.68
S31,0.128125,32.16,-156.1,88.52
S31,0.129407,32.16,-102.32,88.28
S31,0.129407,32.16,-51.67,88.03
S31,0.128125,32.16,-5.13,87.77
S31,0.128125,32.16,36.43,87.52
S31,0.129407,32.16,72.36,87.3
S31,0.129407,32.16,102.37,87.08
S31,0.131969,32.16,126.61,86.88
S31,0.128125,32.16,145.59,86.68
S31,0.126844,32.16,160.01,86.5
S31,0.129407,32.16,170.59,86.33
S31,0.128125,32.16,177.94,86.17
S31,0.128125,32.16,182.47,86.02
S31,0.129407,32.16,184.46,85.87
S31,0.129407,32.16,184.13,85.73
S31,0.128125,32.16,181.78,85.57
S31,0.128125,32.16,177.74,85.35
S31,0.130688,32.18,172.41,85.08
S31,0.129407,32.18,166.23,84.78
S31,0.128125,32.18,159.51,84.47
S31,0.128125,32.18,152.52,84.17
S31,0.129407,32.16,145.4,83.8
S31,0.128125,32.16,138.22,83.35
S31,0.129407,32.16,131.02,82.78
S31,0.129407,32.16,123.85,82.2
S31,0.129407,32.18,116.77,81.63
S31,0.128125,32.18,109.85,81.03
S31,0.129407,32.18,103.17,80.55
S31,0.129407,32.18,96.76,80.07
S31,0.130688,32.21,90.68,79.62
S31,0.126844,32.21,84.93,79.17
S31,0.128125,32.21,79.52,78.7
S31,0.128125,32.21,74.47,78.23
S31,0.129407,32.16,69.78,77.73
S31,0.130688,32.16,65.47,77.17
S31,0.129407,32.16,61.54,76.58
S31,0.129407,32.16,57.99,76.02
S31,0.131969,32.18,54.82,75.6
S31,0.129407,32.18,52.03,75.18
S31,0.130688,32.18,49.61,74.8
S31,0.129407,32.18,47.58,74.38
S31,0.131969,32.21,45.91,73.92
S31,0.129407,32.21,44.61,73.42
S31,0.130688,32.21,43.66,73.02
S31,0.129407,32.21,43.04,72.62
S31,0.130688,32.21,42.66,72.12
S31,0.131969,32.21,42.45,71.9
S31,0.130688,32.21,42.28,71.68
S31,0.129407,32.21,41.98,71.58
S31,0.131969,32.23,41.4,71.48
S31,0.131969,32.23,40.34,71.4
S31,0.130688,32.23,38.64,71.33
S31,0.130688,32.23,36.17,71.28
S31,0.129407,32.21,32.87,71.25
S31,0.130688,32.21,28.72,71.23
S31,0.131969,32.21,23.76,71.22
S31,0.131969,32.21,18.12,71.2
S31,0.131969,32.18,11.99,71.18
S31,0.130688,32.18,5.63,71.17
S31,0.131969,32.18,-0.71,71.2
S31,0.131969,32.18,-6.75,71.23
S31,0.130688,32.21,-12.24,71.3
S31,0.130688,32.21,-16.98,71.37
S31,0.130688,32.21,-20.81,71.43
S31,0.131969,32.21,-23.65,71.48
S31,0.13325,32.23,-25.46,71.52
S31,0.130688,32.23,-26.3,71.58
S31,0.131969,32.23,-26.25,71.63
S31,0.131969,32.23,-25.44,71.7
S31,0.13325,32.21,-24.01,71.77
S31,0.131969,32.21,-22.11,71.82
S31,0.131969,32.21,-19.88,71.9
S31,0.13325,32.21,-17.44,71.97
S31,0.131969,32.23,-14.87,72.03
S31,0.131969,32.23,-12.24,72.1
S31,0.130688,32.23,-9.61,72.15
S31,0.13325,32.23,-7.01,72.22
S31,0.131969,32.23,-4.45,72.33
S31,0.13325,32.23,-1.94,72.48
S31,0.131969,32.23,0.55,72.65
S31,0.13325,32.23,3.03,72.8
S31,0.134532,32.23,5.56,72.98
S31,0.134532,32.23,8.15,73.2
S31,0.13325,32.23,10.86,73.4
S31,0.13325,32.23,13.66,73.62
S31,0.13325,32.23,16.51,73.8
S31,0.131969,32.23,19.43,73.98
S31,0.13325,32.23,22.4,74.13
S31,0.13325,32.23,25.45,74.27
S31,0.134532,32.23,28.58,74.4
S31,0.13325,32.23,31.84,74.5
S31,0.13325,32.23,35.28,74.6
S31,0.134532,32.23,38.98,74.75
S31,0.134532,32.25,42.86,74.9
S31,0.13325,32.25,46.9,75.1
S31,0.131969,32.25,51.09,75.3
S31,0.131969,32.25,55.42,75.5
S31,0.13325,32.23,59.91,75.5
S31,0.13325,32.23,64.57,75.52
S31,0.131969,32.23,69.45,75.53
S31,0.13325,32.23,74.57,75.52
S31,0.130688,32.25,80.03,75.57
S31,0.131969,32.25,85.66,75.65
S31,0.131969,32.25,91.36,75.73
S31,0.131969,32.25,97.08,75.82
S31,0.13325,32.25,102.78,75.92
S31,0.131969,32.25,108.47,76.08
S31,0.131969,32.25,114.13,76.25
S31,0.129407,32.25,119.79,76.45
S31,0.131969,32.25,125.47,76.65
S31,0.131969,32.25,131.25,76.85
S31,0.131969,32.25,136.82,77.03
S31,0.13325,32.25,141.96,77.2
S31,0.13325,32.27,146.46,77.33
S31,0.131969,32.27,150.05,77.45
S31,0.131969,32.27,152.46,77.57
S31,0.134532,32.27,153.31,77.7
S31,0.131969,32.27,152.09,77.85
S31,0.13325,32.27,148.08,78.03
S31,0.134532,32.27,142.66,78.18
S31,0.134532,32.27,136.3,78.32
S31,0.13325,32.27,129.37,78.43
S31,0.13325,32.27,122.07,78.53
S31,0.134532,32.27,114.6,78.63
S31,0.134532,32.27,107.09,78.73
S31,0.135813,32.27,99.67,78.83
S31,0.13325,32.27,92.48,78.9
S31,0.134532,32.27,85.66,78.98
S31,0.134532,32.27,79.39,79.05
S31,0.134532,32.27,73.51,79.1
S31,0.13325,32.27,67.97,79.13
S31,0.135813,32.27,62.74,79.13
S31,0.135813,32.27,57.8,79.13
S31,0.137094,32.29,53.18,79.13
S31,0.137094,32.29,48.89,79.15
S31,0.139657,32.29,44.96,79.17
S31,0.139657,32.29,41.43,79.18
S31,0.139657,32.31,38.38,79.18
S31,0.138375,32.31,35.63,79.17
S31,0.138375,32.31,33.04,79.15
S31,0.139657,32.31,30.55,79.13
S31,0.138375,32.33,28.1,79.1
S31,0.138375,32.33,25.66,78.98
S31,0.138375,32.33,23.22,78.83
S31,0.135813,32.33,20.81,78.67
S31,0.13325,32.31,18.49,78.53
S31,0.13325,32.31,16.32,78.37
S31,0.134532,32.31,14.27,78.33
S31,0.13325,32.31,12.3,78.28
S31,0.13325,32.31,10.43,78.23
S31,0.13325,32.31,8.67,78.22
S31,0.134532,32.31,7.05,78.18
S31,0.134532,32.31,5.59,78.12
S31,0.13325,32.31,4.29,78.07
S31,0.134532,32.31,3.18,78.02
S31,0.135813,32.31,2.27,77.98
S31,0.135813,32.31,1.5,77.95
S31,0.135813,32.31,0.83,77.93
S31,0.135813,32.31,0.22,77.92
S31,0.135813,32.31,-0.33,77.88
S31,0.134532,32.31,-0.85,77.9
S31,0.137094,32.33,-1.33,77.93
S31,0.135813,32.33,-1.76,77.93
S31,0.135813,32.33,-2.13,77.93
S31,0.137094,32.33,-2.42,77.92
S31,0.135813,32.34,-2.64,77.9
S31,0.135813,32.34,-2.79,77.83
S31,0.137094,32.34,-2.9,77.75
S31,0.134532,32.34,-2.98,77.63
S31,0.137094,32.34,-3.05,77.52
S31,0.135813,32.34,-3.15,77.38
S31,0.137094,32.34,-3.31,77.28
S31,0.137094,32.34,-3.57,77.2
S31,0.137094,32.34,-3.94,77.15
S31,0.135813,32.34,-4.45,77.1
S31,0.134532,32.34,-5.08,77.05
S31,0.137094,32.34,-5.83,76.97
S31,0.135813,32.34,-6.63,76.9
S31,0.128125,32.34,-7.45,76.8
S31,0.134532,32.34,-8.22,76.73
S31,0.137094,32.34,-8.86,76.72
S31,0.138375,32.37,-9.33,76.72
S31,0.138375,32.37,-9.56,76.75
S31,0.138375,32.37,-9.54,76.8
S31,0.131969,32.37,-9.26,76.85
S31,0.139657,32.34,-8.74,76.88
S31,0.1435,32.34,-8.03,76.88
S31,0.146063,32.34,-7.23,76.88
S31,0.149907,32.34,-6.42,76.85
S31,0.151188,32.34,-5.68,76.83
S31,0.148625,32.34,-5.12,76.8
S31,0.151188,32.34,-4.79,76.75
S31,0.152469,32.34,-4.72,76.65
S31,0.148625,32.34,-4.92,76.55
S31,0.149907,32.34,-5.35,76.38
S31,0.148625,32.34,-5.95,76.28
S31,0.148625,32.34,-6.65,76.13
S31,0.148625,32.39,-7.37,76.0
S31,0.148625,32.39,-8.04,75.87
S31,0.137094,32.39,-8.62,75.75
S31,0.128125,32.39,-9.03,75.63
S31,0.134532,32.39,-9.25,75.52
S31,0.147344,32.39,-9.24,75.47
S31,0.144782,32.39,-8.99,75.45
S31,0.129407,32.39,-8.52,75.48
S31,0.137094,32.39,-7.89,75.52
S31,0.142219,32.39,-7.18,75.57
S31,0.1435,32.39,-6.49,75.37
S31,0.131969,32.39,-5.92,75.13
S31,0.140938,32.39,-5.54,74.95
S31,0.147344,32.39,-5.41,74.75
S31,0.146063,32.39,-5.52,74.58
S31,0.142219,32.39,-5.88,74.53
S31,0.138375,32.41,-6.47,74.5
S31,0.129407,32.41,-7.3,74.33
S31,0.126844,32.41,-8.4,74.22
S31,0.121719,32.41,-9.79,74.13
S31,0.120438,32.37,-11.51,74.05
S31,0.120438,32.37,-13.53,73.97
S31,0.121719,32.37,-15.79,74.05
S31,0.120438,32.37,-18.16,74.1
S31,0.119157,32.39,-20.53,74.13
S31,0.121719,32.39,-22.79,74.17
S31,0.121719,32.39,-24.93,74.18
S31,0.119157,32.39,-27.04,74.2
S31,0.119157,32.39,-29.26,74.22
S31,0.121719,32.39,-31.76,74.22
S31,0.120438,32.39,-34.57,74.22
S31,0.119157,32.39,-37.65,74.22
S31,0.120438,32.41,-40.79,74.22
S31,0.119157,32.41,-43.79,74.22
S31,0.120438,32.41,-46.51,74.18
S31,0.119157,32.41,-48.97,74.13
S31,0.121719,32.39,-51.45,74.07
S31,0.120438,32.39,-54.27,74.0
S31,0.119157,32.39,-57.85,73.93
S31,0.120438,32.39,-62.37,73.88
S31,0.121719,32.41,-67.77,73.82
S31,0.121719,32.41,-73.78,73.78
S31,0.121719,32.41,-80.05,73.75
S31,0.119157,32.41,-86.3,73.72
S31,0.121719,32.41,-92.55,73.72
S31,0.120438,32.41,-99.14,73.7
S31,0.120438,32.41,-106.53,73.68
S31,0.120438,32.41,-115.18,73.67
S31,0.121719,32.41,-125.31,73.73
S31,0.121719,32.41,-136.72,73.83
S31,0.121719,32.41,-149.0,73.93
S31,0.121719,32.41,-161.62,74.07
S31,0.123,32.41,-174.21,74.2
S31,0.120438,32.41,-186.66,74.35
S31,0.123,32.41,-199.18,74.5
S31,0.120438,32.41,-212.14,74.67
S31,0.120438,32.39,-226.18,74.88
S31,0.121719,32.39,-242.16,75.15
S31,0.121719,32.39,-261.01,75.38
S31,0.121719,32.39,-283.36,75.67
S31,0.123,32.39,-308.87,75.95
S31,0.121719,32.39,-335.67,76.25
S31,0.121719,32.39,-360.4,76.5
S31,0.123,32.39,-379.0,76.73
S31,0.123,32.41,-388.07,76.98
S31,0.123,32.41,-386.22,77.25
S31,0.124282,32.41,-374.56,77.55
S31,0.125563,32.41,-356.21,77.78
S31,0.128125,32.39,-335.06,78.0
S31,0.128125,32.39,-314.42,78.22
S31,0.129407,32.39,-296.26,78.55
S31,0.128125,32.39,-281.23,78.93
S31,0.130688,32.43,-269.21,79.28
S31,0.129407,32.43,-259.75,79.62
S31,0.129407,32.43,-252.02,79.93
S31,0.129407,32.43,-244.68,80.12
S31,0.130688,32.41,-235.66,80.23
S31,0.129407,32.41,-222.64,80.5
S31,0.130688,32.41,-203.82,80.68
S31,0.130688,32.41,-178.7,80.92
S31,0.131969,32.43,-148.52,81.13
S31,0.131969,32.43,-115.8,81.35
S31,0.129407,32.43,-83.55,81.42
S31,0.130688,32.43,-54.21,81.38
S31,0.130688,32.41,-29.03,81.35
S31,0.129407,32.41,-8.03,81.3
S31,0.129407,32.41,9.59,81.23
S31,0.129407,32.41,24.88,81.17
S31,0.130688,32.43,38.62,80.97
S31,0.131969,32.43,51.09,80.77
S31,0.13325,32.43,62.2,80.58
S31,0.13325,32.43,71.65,80.43
S31,0.131969,32.43,79.18,80.3
S31,0.13325,32.43,84.68,80.22
S31,0.13325,32.43,88.28,80.17
S31,0.134532,32.43,90.22,80.12
S31,0.135813,32.41,90.85,80.07
S31,0.134532,32.41,90.59,80.03
S31,0.135813,32.41,89.88,80.0
S31,0.135813,32.41,89.15,79.98
S31,0.134532,32.41,88.8,79.97
S31,0.134532,32.41,89.03,79.93
S31,0.134532,32.41,89.78,79.9
S31,0.134532,32.41,90.68,79.85
S31,0.135813,32.39,91.16,79.78
S31,0.134532,32.39,90.52,79.72
S31,0.135813,32.39,88.27,79.63
S31,0.137094,32.39,84.25,79.55
S31,0.138375,32.41,78.64,79.42
S31,0.134532,32.41,71.95,79.28
S31,0.135813,32.41,64.83,79.15
S31,0.135813,32.41,57.89,79.05
S31,0.137094,32.43,51.51,78.95
S31,0.135813,32.43,45.76,78.87
S31,0.135813,32.43,40.39,78.83
S31,0.137094,32.43,34.97,78.83
S31,0.137094,32.41,29.01,78.78
S31,0.137094,32.41,22.17,78.75
S31,0.137094,32.41,14.45,78.68
S31,0.134532,32.41,6.23,78.58
S31,0.135813,32.41,-1.85,78.47
S31,0.135813,32.41,-9.16,78.33
S31,0.135813,32.41,-15.31,78.23
S31,0.138375,32.41,-20.32,78.15
S31,0.135813,32.41,-24.63,78.07
S31,0.137094,32.41,-28.93,78.0
S31,0.137094,32.41,-34.0,77.93
S31,0.137094,32.41,-40.46,77.92
S31,0.137094,32.41,-48.4,77.88
S31,0.135813,32.41,-57.31,77.83
S31,0.135813,32.41,-65.92,77.78
S31,0.135813,32.41,-72.43,77.7
S31,0.134532,32.41,-74.89,77.6
S31,0.134532,32.41,-71.72,77.5
S31,0.135813,32.41,-62.35,77.4
S31,0.135813,32.41,-47.34,77.32
S31,0.135813,32.41,-28.42,77.27
S31,0.134532,32.41,-7.9,77.2
S31,0.135813,32.41,11.96,77.15
S31,0.135813,32.41,29.55,77.02
S31,0.135813,32.41,44.12,76.9
S31,0.134532,32.41,55.74,76.77
S31,0.134532,32.41,64.86,76.63
S31,0.135813,32.41,71.98,76.6
S31,0.134532,32.43,77.41,76.55
S31,0.134532,32.43,81.26,76.5
S31,0.134532,32.43,83.55,76.47
S31,0.135813,32.43,84.4,76.43
S31,0.134532,32.45,84.07,76.53
S31,0.134532,32.45,82.85,76.65
S31,0.135813,32.45,81.03,76.77
S31,0.13325,32.45,78.75,76.88
S31,0.134532,32.45,76.06,77.0
S31,0.13325,32.45,73.04,77.07
S31,0.134532,32.45,69.79,77.12
S31,0.134532,32.45,66.51,77.17
S31,0.134532,32.41,63.44,77.2
S31,0.134532,32.41,60.72,77.23
S31,0.13325,32.41,58.4,77.25
S31,0.134532,32.41,56.37,77.25
S31,0.134532,32.43,54.47,77.25
S31,0.135813,32.43,52.42,77.27
S31,0.134532,32.43,49.97,77.3
S31,0.142219,32.43,46.88,77.33
S31,0.142219,32.45,42.98,77.35
S31,0.142219,32.45,38.21,77.37
S31,0.144782,32.45,32.64,77.37
S31,0.144782,32.45,26.49,77.37
S31,0.138375,32.45,20.05,77.37
S31,0.134532,32.45,13.68,77.37
S31,0.135813,32.45,7.7,77.35
S31,0.135813,32.45,2.35,77.3
S31,0.135813,32.45,-2.27,77.25
S31,0.134532,32.45,-6.3,77.22
S31,0.135813,32.45,-10.01,77.17
S31,0.13325,32.45,-13.79,77.13
S31,0.135813,32.43,-18.1,77.1
S31,0.135813,32.43,-23.27,77.05
S31,0.135813,32.43,-29.54,77.0
S31,0.135813,32.43,-36.94,76.95
S31,0.135813,32.43,-45.09,76.9
S31,0.135813,32.43,-53.21,76.83
S31,0.135813,32.43,-60.03,76.82
S31,0.135813,32.43,-64.07,76.78
S31,0.134532,32.45,-63.94,76.73
S31,0.134532,32.45,-58.76,76.67
S31,0.135813,32.45,-48.51,76.57
S31,0.137094,32.45,-34.07,76.43
S31,0.137094,32.43,-17.05,76.28
S31,0.134532,32.43,0.69,76.17
S31,0.135813,32.43,17.33,76.05
S31,0.134532,32.43,31.54,75.97
S31,0.135813,32.45,42.53,75.88
S31,0.134532,32.45,50.09,75.83
S31,0.137094,32.45,54.42,75.8
S31,0.138375,32.45,55.97,75.78
S31,0.135813,32.45,55.32,75.78
S31,0.135813,32.45,53.01,75.8
S31,0.135813,32.45,49.67,75.82
S31,0.135813,32.45,45.94,75.85
S31,0.135813,32.43,42.48,75.88
S31,0.137094,32.43,39.78,75.93
S31,0.138375,32.43,38.11,76.0
S31,0.139657,32.43,37.33,76.03
S31,0.138375,32.43,36.96,76.02
S31,0.140938,32.43,36.39,76.0
S31,0.140938,32.43,35.1,75.98
S31,0.138375,32.43,32.89,75.93
S31,0.137094,32.43,29.85,75.87
S31,0.137094,32.43,26.37,75.8
S31,0.137094,32.43,22.84,75.73
S31,0.137094,32.43,19.43,75.67
S31,0.137094,32.45,16.14,75.62
S31,0.135813,32.45,12.74,75.6
S31,0.137094,32.45,8.97,75.65
S31,0.138375,32.45,4.71,75.72
S31,0.137094,32.45,0.09,75.8
S31,0.137094,32.45,-4.58,75.92
S31,0.138375,32.45,-8.85,76.02
S31,0.135813,32.45,-12.49,76.12
S31,0.135813,32.45,-15.54,76.25
S31,0.137094,32.45,-18.44,76.35
S31,0.138375,32.45,-21.79,76.43
S31,0.139657,32.45,-26.21,76.53
S31,0.138375,32.45,-32.03,76.63
S31,0.139657,32.45,-39.34,76.73
S31,0.139657,32.45,-47.87,76.87
S31,0.139657,32.45,-57.04,77.02
S31,0.137094,32.45,-65.94,77.15
S31,0.135813,32.45,-73.3,77.23
S31,0.135813,32.45,-77.56,77.43
S31,0.138375,32.45,-77.14,77.62
S31,0.138375,32.43,-70.92,77.83
S31,0.139657,32.43,-58.76,78.02
S31,0.138375,32.43,-41.6,78.17
S31,0.137094,32.43,-21.37,78.27
S31,0.138375,32.45,-0.43,78.47
S31,0.138375,32.45,19.07,78.65
S31,0.137094,32.45,35.6,78.65
S31,0.138375,32.45,48.48,78.65
S31,0.138375,32.45,57.6,78.72
S31,0.138375,32.45,63.25,78.77
S31,0.137094,32.45,65.84,78.77
S31,0.139657,32.45,65.76,78.8
S31,0.138375,32.47,63.56,78.8
S31,0.140938,32.47,59.98,78.63
S31,0.140938,32.47,55.82,78.38
S31,0.140938,32.47,51.87,78.13
S31,0.139657,32.47,48.66,77.9
S31,0.142219,32.47,46.26,77.67
S31,0.140938,32.47,44.38,77.42
S31,0.139657,32.47,42.51,76.95
S31,0.139657,32.43,40.12,76.57
S31,0.138375,32.43,36.97,76.15
S31,0.134532,32.43,33.19,75.73
S31,0.134532,32.43,29.26,75.35
S31,0.134532,32.45,25.71,74.98
S31,0.135813,32.45,22.86,74.58
S31,0.135813,32.45,20.67,74.18
S31,0.139657,32.45,18.59,73.75
S31,0.149907,32.49,15.86,73.32
S31,0.151188,32.49,11.75,72.88
S31,0.151188,32.49,5.8,72.52
S31,0.152469,32.49,-1.84,72.12
S31,0.152469,32.47,-10.61,71.67
S31,0.15375,32.47,-19.59,71.28
S31,0.158875,32.47,-27.8,70.92
S31,0.155032,32.47,-34.6,70.57
S31,0.135813,32.47,-39.76,70.27
S31,0.13325,32.47,-43.69,69.97
S31,0.130688,32.47,-47.23,69.7
S31,0.140938,32.47,-51.47,69.48
S31,0.142219,32.49,-57.28,69.27
S31,0.144782,32.49,-64.95,69.03
S31,0.1435,32.49,-73.83,68.7
S31,0.142219,32.49,-82.44,68.45
S31,0.139657,32.49,-88.77,68.18
S31,0.138375,32.49,-90.78,67.92
S31,0.135813,32.49,-87.01,67.73
S31,0.135813,32.49,-76.98,67.55
S31,0.130688,32.47,-61.45,67.33
